ticker,market_cap,timeframe,hv1y_date,hv1y_volume,days_since_hv1y,hv1y_occ_1y,total_hv1y_count,is_hv1y_also_hve,hv1y_to_hve_ratio,all_hv1y_details
MATW,850266450.066439,monthly,2026-08-01,9533242.0,0,2,2,True,1.0,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 9533242.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 6896600.0}]"
CHMG,364281999.0571774,monthly,2026-08-01,661220.0,0,5,5,False,0.6396633452645836,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 661220.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 643895.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 234200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 220500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 128500.0}]"
IIIV,594661903.1119959,monthly,2026-08-01,7318707.0,0,3,3,False,0.8528768703677807,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 7318707.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 6809200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 5328800.0}]"
BOW,977588327.1270344,monthly,2026-08-01,6704314.0,0,3,3,False,0.8148961979774407,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 6704314.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 4471300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4435200.0}]"
ODC,1362055372.3948755,monthly,2026-08-01,1874059.0,0,3,3,False,0.4787113007050169,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 1874059.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 1856600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1055100.0}]"
BWB,581089396.7239206,monthly,2026-08-01,2317463.0,0,3,3,False,0.6130530130680917,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 2317463.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 1902200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1501900.0}]"
DV,1660482478.7095478,monthly,2026-08-01,88849353.0,0,2,2,False,0.9529971415240556,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 88849353.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 70819800.0}]"
FDBC,301869359.7946288,monthly,2026-08-01,251200.0,0,3,3,False,0.2821520835673368,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 251200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 213500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 136800.0}]"
CZFS,354700360.29637975,monthly,2026-08-01,485310.0,0,4,4,False,0.4833553111218233,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 485310.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 267800.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 202400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 160000.0}]"
CSV,620290588.0256821,monthly,2026-08-01,3100262.0,0,4,4,False,0.6184567815037204,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 3100262.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 2289500.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 1632600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1485000.0}]"
AHCO,1399997303.1137724,monthly,2026-08-01,71372226.0,0,4,4,True,1.0,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 71372226.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 37562900.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 25419400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 22535900.0}]"
IMXI,428846522.1119134,monthly,2026-08-01,15078769.0,0,5,5,False,0.5735029514232249,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 15078769.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 14640317.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 9395000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 4734400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4713300.0}]"
RDVT,850485779.7317681,monthly,2026-08-01,4280101.0,0,4,4,True,1.0,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 4280101.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3021200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 2515600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1261100.0}]"
WTBA,459247872.6257242,monthly,2026-08-01,1122334.0,0,5,5,False,0.93543423903984,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 1122334.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 1010700.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 861400.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 790900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 578600.0}]"
TCI,430669929.4515123,monthly,2026-08-01,728277.0,0,4,4,True,1.0,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 728277.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 181800.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 64900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 24100.0}]"
ARI,1411611418.5589602,monthly,2026-08-01,37989880.0,0,5,5,False,0.4448302227905076,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 37989880.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 33873700.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 29506900.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 21424800.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 16622500.0}]"
SVV,1564499365.4947164,monthly,2026-08-01,30101569.0,0,3,3,False,0.6597474022430242,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 30101569.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 27039400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 24922500.0}]"
CNXN,1801644328.79595,monthly,2026-08-01,1898827.0,0,3,3,False,0.5558789777218303,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 1898827.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 1787900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1472900.0}]"
AMSF,631252289.3496703,monthly,2026-08-01,5306959.0,0,4,4,True,1.0,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 5306959.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 5219500.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 3806600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 2388900.0}]"
WLFC,1717110116.4028404,monthly,2026-08-01,2948639.0,0,6,6,False,0.714163679519473,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 2948639.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 2270728.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 2043500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 1273900.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 1233900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1082400.0}]"
BV,1363515922.5710309,monthly,2026-08-01,20366329.0,0,2,2,False,0.8693528407393178,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 20366329.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 16916800.0}]"
AVBC,405740996.00000006,monthly,2026-08-01,2248621.0,0,3,3,False,0.2555076926573188,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 2248621.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 1839700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1205600.0}]"
ITIC,517764004.7911276,monthly,2026-08-01,790237.0,0,4,4,False,0.5551366350544433,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 790237.0}, {'date': Timestamp('2026-07-01 00:00:00'), 'volume': 570668.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 474600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 437300.0}]"
CCB,1177970457.9621162,monthly,2026-08-01,4228298.0,0,5,5,True,1.0,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 4228298.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3435800.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 2826300.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 2421000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1987400.0}]"
TCBK,1720299839.9529412,monthly,2026-07-01,4418711.0,31,4,4,True,1.0,"[{'date': Timestamp('2026-07-01 00:00:00'), 'volume': 4418711.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3983000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 3042500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 2486900.0}]"
CLB,507985455.3791208,monthly,2026-07-01,14830740.0,31,2,2,False,0.2516888446140765,"[{'date': Timestamp('2026-07-01 00:00:00'), 'volume': 14830740.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 9444000.0}]"
MYFW,310354062.41159606,monthly,2026-07-01,726747.0,31,3,3,False,0.3410996902281047,"[{'date': Timestamp('2026-07-01 00:00:00'), 'volume': 726747.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 695000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 382900.0}]"
SSTK,521679787.9712231,monthly,2026-07-01,12971579.0,31,5,5,False,0.6458116470922098,"[{'date': Timestamp('2026-07-01 00:00:00'), 'volume': 12971579.0}, {'date': Timestamp('2026-06-01 00:00:00'), 'volume': 7905459.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 6310900.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 6052000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4046900.0}]"
GCBC,558946656.1080459,monthly,2026-07-01,460241.0,31,3,3,False,0.2543611141814966,"[{'date': Timestamp('2026-07-01 00:00:00'), 'volume': 460241.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 363500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 175700.0}]"
ADAM,854579119.0996785,monthly,2026-06-01,19750300.0,61,3,3,False,0.1842733268411016,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 19750300.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 16690200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 10928600.0}]"
BBCP,584059774.6223959,monthly,2026-06-01,10671747.0,61,5,5,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 10671747.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3616900.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 2603600.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 1966600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1921300.0}]"
