ticker,market_cap,timeframe,hv1y_date,hv1y_volume,days_since_hv1y,hv1y_occ_1y,total_hv1y_count,is_hv1y_also_hve,hv1y_to_hve_ratio,all_hv1y_details
RHP,8338628342.997249,monthly,2026-08-01,14221273.0,0,3,3,False,0.4361818488529015,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 14221273.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 11668900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 11426500.0}]"
DOCS,3818368359.29471,monthly,2026-08-01,131758626.0,0,6,6,True,1.0,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 131758626.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 95960201.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 64634100.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 63557400.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 62546300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 46916400.0}]"
PLBL,2868813795.871324,monthly,2026-07-01,5934869.0,31,4,4,True,1.0,"[{'date': Timestamp('2026-07-01 00:00:00'), 'volume': 5934869.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 249500.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 177000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 104300.0}]"
TMHC,6606517021.052237,monthly,2026-06-01,59363212.0,52,3,3,False,0.6479518690369769,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 59363212.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 31625200.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 29927700.0}]"
NTSK,4156374432.4463553,monthly,2026-06-01,179600000.0,61,4,4,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 179600000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 117190600.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 60315700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 33781100.0}]"
NP,4145777518.6180754,monthly,2026-06-01,21324100.0,61,5,5,False,0.8429964104429228,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 21324100.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 19618300.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 10103200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 8604300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4768600.0}]"
NAVN,5803839429.936081,monthly,2026-06-01,119833600.0,61,5,5,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 119833600.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 73619500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 72173900.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 47655600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 34319200.0}]"
OPLN,4545087875.0630665,monthly,2026-06-01,26649700.0,61,4,4,False,0.3836968055621545,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 26649700.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 22341800.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 22151900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 21690200.0}]"
WBI,3835784517.769763,monthly,2026-06-01,44557600.0,61,6,6,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 44557600.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 28483800.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 12740800.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 11477800.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 10057000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 8912400.0}]"
AVA,3451807048.9619145,monthly,2026-06-01,20520500.0,61,3,3,False,0.6410152284263959,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 20520500.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 17912500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 14091700.0}]"
STUB,4655422913.958333,monthly,2026-06-01,178726800.0,61,4,4,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 178726800.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 124421000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 121776200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 93510100.0}]"
BLLN,5435286567.312189,monthly,2026-06-01,17540000.0,61,7,7,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 17540000.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 15914500.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 8665300.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 7255400.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 4867400.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 4634700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4463500.0}]"
PTRN,4050233544.97017,monthly,2026-06-01,53433500.0,61,6,6,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 53433500.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 31698100.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 24706100.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 23225700.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 18970500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 12198800.0}]"
CBC,7159477009.95563,monthly,2026-06-01,18621500.0,61,4,4,True,1.0,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 18621500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 16271000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 6237500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 2414700.0}]"
KGS,7697085536.295566,monthly,2026-05-01,39628673.0,92,3,3,False,0.8419594324710201,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 39628673.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 39068900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 30486500.0}]"
PPLI,3330328455.380818,monthly,2026-05-01,28145400.0,92,2,2,False,0.1507314519323561,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 28145400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 27337700.0}]"
SHAK,2432985090.3924303,monthly,2026-05-01,52789103.0,92,3,3,False,0.9925506295912592,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 52789103.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 39205700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 22171800.0}]"
PRIM,5051676610.981758,monthly,2026-05-01,42772165.0,92,3,3,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 42772165.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 29913500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 16476500.0}]"
MGEE,3011417573.409422,monthly,2026-05-01,6591839.0,92,4,4,False,0.3462827799957974,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 6591839.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 5732500.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 2968000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 2336400.0}]"
TKR,9814013881.317688,monthly,2026-05-01,18716393.0,92,4,4,False,0.8898796148817306,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 18716393.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 17319000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 14462000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 11827500.0}]"
BRC,4252400354.3116913,monthly,2026-05-01,5677419.0,92,4,4,False,0.3266977592616036,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 5677419.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 5456700.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 4893300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4401000.0}]"
AGYS,2889332947.1641884,monthly,2026-05-01,8400947.0,92,3,3,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 8400947.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 6785200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 3450200.0}]"
PBH,2340658721.138406,monthly,2026-05-01,13441004.0,92,5,5,False,0.6689596066174275,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 13441004.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 11418300.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 10242900.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 9725500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 8667900.0}]"
WK,2752653614.9255023,monthly,2026-05-01,22636599.0,92,6,6,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 22636599.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 19972800.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 16454900.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 15170600.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 13549400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 12420800.0}]"
AGO,3532412191.351341,monthly,2026-05-01,8012500.0,92,3,3,False,0.1604782000004005,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 8012500.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 7535200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 6594600.0}]"
RAMP,2291644128.429068,monthly,2026-05-01,32137271.0,92,3,3,False,0.9699650794992212,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 32137271.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 17391900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 12306400.0}]"
EPAM,4215082344.355693,monthly,2026-05-01,31708910.0,92,4,4,False,0.6214752459723256,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 31708910.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 29444700.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 27401800.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 21602200.0}]"
PDFS,2594907506.3627496,monthly,2026-05-01,16671672.0,92,5,5,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 16671672.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 9909700.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 7429100.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 6029300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 5977500.0}]"
HUBS,9499354003.402864,monthly,2026-05-01,34703922.0,92,5,5,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 34703922.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 31536100.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 28436100.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 24557700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 19458600.0}]"
NVST,4387144637.381381,monthly,2026-05-01,69354603.0,92,5,5,False,0.7528535761699393,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 69354603.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 53589900.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 49862200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 49470400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 35589000.0}]"
ALGT,3120266199.025897,monthly,2026-05-01,11191434.0,92,4,4,False,0.9685528092221416,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 11191434.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 11072000.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 10696400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 7014200.0}]"
IBP,6285806591.629812,monthly,2026-05-01,9719769.0,92,3,3,False,0.71286480183061,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 9719769.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 8142900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 6980600.0}]"
FCN,4554764694.757122,monthly,2026-05-01,10486942.0,92,4,4,False,0.592623221329355,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 10486942.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 9862700.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 7103200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 5221000.0}]"
VNT,4169088205.719789,monthly,2026-05-01,40179718.0,92,3,3,False,0.3961484985590465,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 40179718.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 25119000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 23209500.0}]"
PLNT,4189805141.673084,monthly,2026-05-01,69791944.0,92,3,3,False,0.7843280802759176,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 69791944.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 39389800.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 32535300.0}]"
RGEN,8292501280.211389,monthly,2026-05-01,22589032.0,92,3,3,False,0.845552964428357,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 22589032.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 20292900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 15296300.0}]"
HR,7103692119.694733,monthly,2026-05-01,81354111.0,92,4,4,False,0.3672742494846682,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 81354111.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 73912900.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 64559000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 55709700.0}]"
MSGE,3798629898.148148,monthly,2026-05-01,7758061.0,92,3,3,False,0.4825324982273694,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 7758061.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 7389200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 6920100.0}]"
HESM,7766739072.001848,monthly,2026-05-01,45714134.0,92,3,3,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 45714134.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 42947300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 37666000.0}]"
FIG,9838372132.7791,monthly,2026-05-01,372917120.0,92,4,4,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 372917120.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 329369200.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 282954600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 196530900.0}]"
JKHY,9591855969.388548,monthly,2026-05-01,21436891.0,92,4,4,False,0.812631389406966,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 21436891.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 21408000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 17362000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 17170100.0}]"
IPGP,4549531634.995917,monthly,2026-05-01,11797463.0,92,5,5,False,0.6260560599869455,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 11797463.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 10381700.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 7571600.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 6132700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 5346600.0}]"
BIO,8113363287.09169,monthly,2026-05-01,7997454.0,92,5,5,False,0.7894977195995972,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 7997454.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 6954900.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 4687600.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 3590600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 3252300.0}]"
ENSG,9529522825.140884,monthly,2026-05-01,9019854.0,92,2,2,False,0.4540255909475295,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 9019854.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 9019300.0}]"
LFST,3986938111.663967,monthly,2026-05-01,103397938.0,92,4,4,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 103397938.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 81342500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 53051600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 51002400.0}]"
GXO,5774288516.859273,monthly,2026-05-01,27987374.0,92,3,3,False,0.6490954716762335,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 27987374.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 27839200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 23591600.0}]"
BFAM,3689832329.94799,monthly,2026-05-01,31290529.0,92,3,3,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 31290529.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 19046200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 15398000.0}]"
JHG,8001146005.018682,monthly,2026-03-01,96223500.0,92,4,4,True,1.0,"[{'date': Timestamp('2026-03-01 00:00:00'), 'volume': 96223500}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 40013800}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 39479700}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 23611500}]"
KVYO,4459269135.7590885,monthly,2026-05-01,141250761.0,92,5,5,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 141250761.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 91305000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 80055800.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 73627100.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 64720700.0}]"
ADT,4696329550.628572,monthly,2026-05-01,263850211.0,92,4,4,False,0.5980041861392781,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 263850211.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 252362100.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 215927400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 156181700.0}]"
BLBD,2494067739.915039,monthly,2026-05-01,9792098.0,92,3,3,False,0.4699041677663939,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 9792098.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 8997600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 8102100.0}]"
VSH,7669578222.385244,monthly,2026-05-01,86106610.0,92,4,4,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 86106610.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 57874400.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 47484200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 39805800.0}]"
RXO,4472638977.582156,monthly,2026-05-01,58034801.0,92,2,2,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 58034801.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 49602200.0}]"
RELY,4710251330.582798,monthly,2026-05-01,108785954.0,92,2,2,True,1.0,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 108785954.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 105466600.0}]"
HRB,4718014501.486305,monthly,2026-05-01,48762119.0,92,5,5,False,0.3168883835820478,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 48762119.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 48735400.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 35920200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 33395700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 33105400.0}]"
BDC,4654591457.068249,monthly,2026-05-01,9069377.0,92,4,4,False,0.817340801355419,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 9069377.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 8043500.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 6351200.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4819200.0}]"
RAL,8078215625.885911,monthly,2026-05-01,33938896.0,92,4,4,False,0.6226589171179898,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 33938896.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 33218200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 29773000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 29377800.0}]"
SEM,2045058663.5347428,monthly,2026-03-01,83528500.0,121,3,3,True,1.0,"[{'date': Timestamp('2026-03-01 00:00:00'), 'volume': 83528500.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 30411400.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 25461100.0}]"
VOYA,8263327782.604023,monthly,2026-04-01,28943000.0,122,3,3,False,0.4436368318355372,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 28943000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 23190700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 17197000.0}]"
KALU,3058471282.304958,monthly,2026-04-01,6314800.0,122,4,4,True,1.0,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 6314800.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 5086800.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 4609400.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 2706500.0}]"
SSB,9900609396.07294,monthly,2026-04-01,19710500.0,122,4,4,False,0.5307281373018907,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 19710500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 19339000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 17532600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 15178400.0}]"
