ticker,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
CDZI,weekly,2025-11-16,11644800,189,1,11,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(11644800)}, {'date': Timestamp('2023-07-09 00:00:00'), 'volume': np.int64(11105700)}, {'date': Timestamp('2023-06-18 00:00:00'), 'volume': np.int64(6324400)}, {'date': Timestamp('2021-09-12 00:00:00'), 'volume': np.int64(5897200)}, {'date': Timestamp('2021-09-05 00:00:00'), 'volume': np.int64(3194200)}, {'date': Timestamp('2021-08-08 00:00:00'), 'volume': np.int64(2856700)}, {'date': Timestamp('2021-07-25 00:00:00'), 'volume': np.int64(2437100)}, {'date': Timestamp('2021-06-27 00:00:00'), 'volume': np.int64(2281800)}, {'date': Timestamp('2021-04-18 00:00:00'), 'volume': np.int64(2244200)}, {'date': Timestamp('2020-06-21 00:00:00'), 'volume': np.int64(2003600)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1657400)}]",2026-05-24,6769387,4.244999885559082,0.5813227363286617,334
NVRI,weekly,2025-11-16,17602900,189,2,6,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(17602900)}, {'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(12020400)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(10734900)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(7413900)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(4434800)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(2772400)}]",2026-05-24,13654660,19.600000381469727,0.7757051394940606,334
COLA,weekly,2025-11-16,2541800,189,1,3,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(2541800)}, {'date': Timestamp('2025-03-30 00:00:00'), 'volume': np.int64(1373200)}, {'date': Timestamp('2025-03-23 00:00:00'), 'volume': np.int64(366800)}]",2026-05-24,588306,10.850000381469728,0.23145251396648045,62
VTEX,weekly,2025-11-16,13606500,189,2,3,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(13606500)}, {'date': Timestamp('2025-08-17 00:00:00'), 'volume': np.int64(13226800)}, {'date': Timestamp('2021-07-25 00:00:00'), 'volume': np.int64(13147500)}]",2026-05-24,11128348,3.5799999237060547,0.8178699886083857,253
PGC,weekly,2025-11-16,1347200,189,2,6,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(1347200)}, {'date': Timestamp('2025-10-12 00:00:00'), 'volume': np.int64(1205700)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(1086000)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(465500)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(427500)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(206100)}]",2026-05-24,856865,42.83000183105469,0.6360339964370546,334
ONON,weekly,2025-11-16,104180400,189,1,5,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(104180400)}, {'date': Timestamp('2023-03-26 00:00:00'), 'volume': np.int64(75273300)}, {'date': Timestamp('2022-05-22 00:00:00'), 'volume': np.int64(28462100)}, {'date': Timestamp('2021-11-21 00:00:00'), 'volume': np.int64(25871100)}, {'date': Timestamp('2021-09-19 00:00:00'), 'volume': np.int64(23886400)}]",2026-05-24,55523899,39.810001373291016,0.532959165063678,245
NICE,weekly,2025-11-16,11208100,189,1,7,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(11208100)}, {'date': Timestamp('2024-06-02 00:00:00'), 'volume': np.int64(8222400)}, {'date': Timestamp('2023-05-07 00:00:00'), 'volume': np.int64(5706600)}, {'date': Timestamp('2021-02-21 00:00:00'), 'volume': np.int64(3458900)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(3313300)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(2254000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1604000)}]",2026-05-24,5141053,94.45999908447266,0.45869085750484023,334
ROCK,weekly,2025-11-16,3566800,189,2,8,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(3566800)}, {'date': Timestamp('2025-10-19 00:00:00'), 'volume': np.int64(2558700)}, {'date': Timestamp('2024-12-15 00:00:00'), 'volume': np.int64(2547100)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(2357300)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(1977500)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(1662500)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1062200)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(879000)}]",2026-05-24,3194867,37.18000030517578,0.89572361780868,334
NATR,weekly,2025-11-16,1868500,189,2,11,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(1868500)}, {'date': Timestamp('2025-06-29 00:00:00'), 'volume': np.int64(1215600)}, {'date': Timestamp('2021-09-26 00:00:00'), 'volume': np.int64(1095800)}, {'date': Timestamp('2021-09-19 00:00:00'), 'volume': np.int64(1025800)}, {'date': Timestamp('2021-05-02 00:00:00'), 'volume': np.int64(747000)}, {'date': Timestamp('2020-06-07 00:00:00'), 'volume': np.int64(642400)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(272500)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(122400)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(93400)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(83000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(59400)}]",2026-05-24,1121471,21.850000381469727,0.6001985549906342,334
SGRY,weekly,2025-11-16,29717300,189,1,9,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(29717300)}, {'date': Timestamp('2025-02-02 00:00:00'), 'volume': np.int64(20522000)}, {'date': Timestamp('2020-04-19 00:00:00'), 'volume': np.int64(14333500)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(4954600)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(4135100)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(3700000)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(3371000)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1488600)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1306800)}]",2026-05-24,10842670,13.399999618530272,0.36486053578218747,334
EVH,weekly,2025-11-16,42472300,189,1,8,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(42472300)}, {'date': Timestamp('2024-11-10 00:00:00'), 'volume': np.int64(27265100)}, {'date': Timestamp('2023-12-10 00:00:00'), 'volume': np.int64(25669300)}, {'date': Timestamp('2020-06-07 00:00:00'), 'volume': np.int64(25092900)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(9580200)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(7868500)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(6712500)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(6423700)}]",2026-05-24,21183852,3.950000047683716,0.49876865627715006,334
BODI,weekly,2025-11-16,11061100,189,2,7,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(11061100)}, {'date': Timestamp('2025-06-15 00:00:00'), 'volume': np.int64(1535300)}, {'date': Timestamp('2021-02-28 00:00:00'), 'volume': np.int64(802596)}, {'date': Timestamp('2021-02-21 00:00:00'), 'volume': np.int64(653334)}, {'date': Timestamp('2021-02-14 00:00:00'), 'volume': np.int64(408016)}, {'date': Timestamp('2021-01-24 00:00:00'), 'volume': np.int64(16792)}, {'date': Timestamp('2021-01-17 00:00:00'), 'volume': np.int64(7714)}]",2026-05-24,561007,10.6899995803833,0.05071891584019673,280
AIN,weekly,2025-11-16,3973800,189,3,8,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(3973800)}, {'date': Timestamp('2025-11-02 00:00:00'), 'volume': np.int64(3492900)}, {'date': Timestamp('2025-07-27 00:00:00'), 'volume': np.int64(3164300)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(2544300)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(1954400)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(1645700)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1349600)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(718100)}]",2026-05-24,1532535,62.130001068115234,0.3856598218330062,334
CRWS,weekly,2025-11-16,901100,189,1,6,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(901100)}, {'date': Timestamp('2020-11-15 00:00:00'), 'volume': np.int64(535700)}, {'date': Timestamp('2020-08-16 00:00:00'), 'volume': np.int64(285300)}, {'date': Timestamp('2020-04-19 00:00:00'), 'volume': np.int64(180800)}, {'date': Timestamp('2020-04-12 00:00:00'), 'volume': np.int64(172800)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(158100)}]",2026-05-24,179538,2.75,0.19924314726445455,334
ARDT,weekly,2025-11-16,6975000,189,1,2,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(6975000)}, {'date': Timestamp('2024-07-21 00:00:00'), 'volume': np.int64(5854200)}]",2026-05-24,3446311,9.229999542236328,0.4940947670250896,97
LEN,weekly,2025-11-16,83063400,189,1,3,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(83063400)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(43850851)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(32686186)}]",2026-05-24,23208716,88.86000061035156,0.27940965575692783,334
BH,weekly,2025-11-16,1038900,189,3,7,"[{'date': Timestamp('2025-11-16 00:00:00'), 'volume': np.int64(1038900)}, {'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(557100)}, {'date': Timestamp('2025-05-25 00:00:00'), 'volume': np.int64(424500)}, {'date': Timestamp('2024-12-15 00:00:00'), 'volume': np.int64(179000)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(168600)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(98000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(91100)}]",2026-05-24,451997,276.9599914550781,0.4350726730195399,334
SUPN,weekly,2025-11-09,8938500,196,2,7,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(8938500)}, {'date': Timestamp('2025-08-10 00:00:00'), 'volume': np.int64(8673800)}, {'date': Timestamp('2020-12-27 00:00:00'), 'volume': np.int64(6327400)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(6309400)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(2637100)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1998200)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1764400)}]",2026-05-24,5105490,48.209999084472656,0.5711797281423058,334
OFSSH,weekly,2025-11-09,404900,196,1,4,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(404900)}, {'date': Timestamp('2024-09-15 00:00:00'), 'volume': np.int64(74000)}, {'date': Timestamp('2021-11-07 00:00:00'), 'volume': np.int64(68100)}, {'date': Timestamp('2021-10-31 00:00:00'), 'volume': np.int64(56700)}]",2026-05-24,6458,23.899999618530277,0.01594961718942949,239
ALVO,weekly,2025-11-09,8886500,196,3,11,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(8886500)}, {'date': Timestamp('2025-08-17 00:00:00'), 'volume': np.int64(3333200)}, {'date': Timestamp('2025-07-20 00:00:00'), 'volume': np.int64(3274800)}, {'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(2892700)}, {'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(2779600)}, {'date': Timestamp('2024-01-21 00:00:00'), 'volume': np.int64(2429100)}, {'date': Timestamp('2023-01-15 00:00:00'), 'volume': np.int64(1403300)}, {'date': Timestamp('2022-12-25 00:00:00'), 'volume': np.int64(1346500)}, {'date': Timestamp('2022-07-10 00:00:00'), 'volume': np.int64(771000)}, {'date': Timestamp('2022-06-26 00:00:00'), 'volume': np.int64(343000)}, {'date': Timestamp('2022-06-19 00:00:00'), 'volume': np.int64(212600)}]",2026-05-24,3253096,3.3399999141693115,0.3660716817644742,206
BHF,weekly,2025-11-09,23778200,196,2,7,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(23778200)}, {'date': Timestamp('2025-09-21 00:00:00'), 'volume': np.int64(13764000)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(13141900)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(12230700)}, {'date': Timestamp('2020-02-16 00:00:00'), 'volume': np.int64(8682200)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(5141100)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(3957100)}]",2026-05-24,4077787,62.470001220703125,0.17149266975633143,334
SLDP,weekly,2025-11-09,162134600,196,3,15,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(162134600)}, {'date': Timestamp('2025-10-12 00:00:00'), 'volume': np.int64(143933100)}, {'date': Timestamp('2025-07-20 00:00:00'), 'volume': np.int64(86197900)}, {'date': Timestamp('2024-12-29 00:00:00'), 'volume': np.int64(73106000)}, {'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(36358400)}, {'date': Timestamp('2024-01-21 00:00:00'), 'volume': np.int64(25204000)}, {'date': Timestamp('2023-05-07 00:00:00'), 'volume': np.int64(22033500)}, {'date': Timestamp('2021-12-19 00:00:00'), 'volume': np.int64(20769000)}, {'date': Timestamp('2021-12-12 00:00:00'), 'volume': np.int64(20294000)}, {'date': Timestamp('2021-11-21 00:00:00'), 'volume': np.int64(19768400)}, {'date': Timestamp('2021-06-20 00:00:00'), 'volume': np.int64(15617300)}, {'date': Timestamp('2021-06-13 00:00:00'), 'volume': np.int64(10371100)}, {'date': Timestamp('2021-06-06 00:00:00'), 'volume': np.int64(50000)}, {'date': Timestamp('2021-05-30 00:00:00'), 'volume': np.int64(13000)}, {'date': Timestamp('2021-05-23 00:00:00'), 'volume': np.int64(1400)}]",2026-05-24,56053540,3.059999942779541,0.3457222579264389,262
MODD,weekly,2025-11-09,28838400,196,2,5,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(28838400)}, {'date': Timestamp('2025-09-14 00:00:00'), 'volume': np.int64(20822900)}, {'date': Timestamp('2024-09-08 00:00:00'), 'volume': np.int64(20636700)}, {'date': Timestamp('2023-08-20 00:00:00'), 'volume': np.int64(17698200)}, {'date': Timestamp('2022-02-13 00:00:00'), 'volume': np.int64(12213100)}]",2026-05-24,321598,4.340000152587891,0.011151728251220594,224
TAC,weekly,2025-11-09,19045100,196,2,13,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(19045100)}, {'date': Timestamp('2025-10-19 00:00:00'), 'volume': np.int64(18844000)}, {'date': Timestamp('2025-02-23 00:00:00'), 'volume': np.int64(13583500)}, {'date': Timestamp('2025-02-02 00:00:00'), 'volume': np.int64(12538900)}, {'date': Timestamp('2024-12-22 00:00:00'), 'volume': np.int64(9457000)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(9164400)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(6296900)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(6205000)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(4430700)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(2882800)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(2801800)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(1148200)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(991700)}]",2026-05-24,12373680,13.56999969482422,0.6497041233703157,334
LENZ,weekly,2025-11-09,10468300,196,7,13,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(10468300)}, {'date': Timestamp('2025-10-12 00:00:00'), 'volume': np.int64(8315300)}, {'date': Timestamp('2025-08-17 00:00:00'), 'volume': np.int64(6208000)}, {'date': Timestamp('2025-08-10 00:00:00'), 'volume': np.int64(3029800)}, {'date': Timestamp('2025-08-03 00:00:00'), 'volume': np.int64(2825400)}, {'date': Timestamp('2025-06-29 00:00:00'), 'volume': np.int64(2503600)}, {'date': Timestamp('2025-06-15 00:00:00'), 'volume': np.int64(2296200)}, {'date': Timestamp('2025-04-13 00:00:00'), 'volume': np.int64(2016500)}, {'date': Timestamp('2024-06-30 00:00:00'), 'volume': np.int64(1931700)}, {'date': Timestamp('2024-06-23 00:00:00'), 'volume': np.int64(1828100)}, {'date': Timestamp('2022-05-15 00:00:00'), 'volume': np.int64(1250728)}, {'date': Timestamp('2021-07-04 00:00:00'), 'volume': np.int64(970886)}, {'date': Timestamp('2021-06-27 00:00:00'), 'volume': np.int64(562871)}]",2026-05-24,7495281,7.550000190734863,0.7159979175224248,257
ACVA,weekly,2025-11-09,58270200,196,3,6,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(58270200)}, {'date': Timestamp('2025-09-14 00:00:00'), 'volume': np.int64(27405100)}, {'date': Timestamp('2025-08-17 00:00:00'), 'volume': np.int64(23582900)}, {'date': Timestamp('2022-06-26 00:00:00'), 'volume': np.int64(21591700)}, {'date': Timestamp('2021-09-26 00:00:00'), 'volume': np.int64(17074800)}, {'date': Timestamp('2021-03-28 00:00:00'), 'volume': np.int64(15493200)}]",2026-05-24,22351214,5.949999809265137,0.38357881043826864,270
BKH,weekly,2025-11-09,8741200,196,1,9,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(8741200)}, {'date': Timestamp('2023-07-30 00:00:00'), 'volume': np.int64(8310800)}, {'date': Timestamp('2023-02-05 00:00:00'), 'volume': np.int64(5446500)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(4198700)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(3089000)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(2544200)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(1938800)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(1861700)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1481300)}]",2026-05-24,6324050,74.29000091552734,0.7234761817599414,334
OEC,weekly,2025-11-09,6604000,196,2,8,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(6604000)}, {'date': Timestamp('2025-10-19 00:00:00'), 'volume': np.int64(6586200)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(6554400)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(4131200)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(4026800)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(2425700)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1535000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1352500)}]",2026-05-24,3842108,7.019999980926514,0.5817849788007269,334
DJCO,weekly,2025-11-09,2877500,196,8,23,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(2877500)}, {'date': Timestamp('2025-11-02 00:00:00'), 'volume': np.int64(2310800)}, {'date': Timestamp('2025-10-19 00:00:00'), 'volume': np.int64(2168800)}, {'date': Timestamp('2025-10-12 00:00:00'), 'volume': np.int64(1449900)}, {'date': Timestamp('2025-10-05 00:00:00'), 'volume': np.int64(1176800)}, {'date': Timestamp('2025-09-28 00:00:00'), 'volume': np.int64(603600)}, {'date': Timestamp('2025-06-08 00:00:00'), 'volume': np.int64(514100)}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': np.int64(289400)}, {'date': Timestamp('2025-01-05 00:00:00'), 'volume': np.int64(240300)}, {'date': Timestamp('2024-12-29 00:00:00'), 'volume': np.int64(152800)}, {'date': Timestamp('2024-09-15 00:00:00'), 'volume': np.int64(139700)}, {'date': Timestamp('2024-08-04 00:00:00'), 'volume': np.int64(129600)}, {'date': Timestamp('2024-03-10 00:00:00'), 'volume': np.int64(111400)}, {'date': Timestamp('2021-03-14 00:00:00'), 'volume': np.int64(76700)}, {'date': Timestamp('2020-11-29 00:00:00'), 'volume': np.int64(52900)}, {'date': Timestamp('2020-09-13 00:00:00'), 'volume': np.int64(34100)}, {'date': Timestamp('2020-06-21 00:00:00'), 'volume': np.int64(23400)}, {'date': Timestamp('2020-06-14 00:00:00'), 'volume': np.int64(20300)}, {'date': Timestamp('2020-05-31 00:00:00'), 'volume': np.int64(20200)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(18100)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(18000)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(17200)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(10500)}]",2026-05-24,296321,473.2799987792969,0.10297862728062554,334
IHRT,weekly,2025-11-09,39414500,196,1,11,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(39414500)}, {'date': Timestamp('2021-03-21 00:00:00'), 'volume': np.int64(13296500)}, {'date': Timestamp('2021-01-31 00:00:00'), 'volume': np.int64(12031700)}, {'date': Timestamp('2020-06-28 00:00:00'), 'volume': np.int64(12001000)}, {'date': Timestamp('2020-06-07 00:00:00'), 'volume': np.int64(6779300)}, {'date': Timestamp('2020-05-03 00:00:00'), 'volume': np.int64(6272200)}, {'date': Timestamp('2020-04-05 00:00:00'), 'volume': np.int64(5643100)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(4786000)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(3188700)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(2910900)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(910800)}]",2026-05-24,10612100,4.409999847412109,0.26924355249971454,334
HLLY,weekly,2025-11-09,23610700,196,1,7,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(23610700)}, {'date': Timestamp('2022-08-07 00:00:00'), 'volume': np.int64(16813300)}, {'date': Timestamp('2022-06-26 00:00:00'), 'volume': np.int64(11046700)}, {'date': Timestamp('2022-04-24 00:00:00'), 'volume': np.int64(7639900)}, {'date': Timestamp('2021-03-14 00:00:00'), 'volume': np.int64(5705700)}, {'date': Timestamp('2020-12-20 00:00:00'), 'volume': np.int64(1348900)}, {'date': Timestamp('2020-11-29 00:00:00'), 'volume': np.int64(660600)}]",2026-05-24,6433513,2.509999990463257,0.27248294205593226,287
HNST,weekly,2025-11-09,49899300,196,1,4,"[{'date': Timestamp('2025-11-09 00:00:00'), 'volume': np.int64(49899300)}, {'date': Timestamp('2024-11-17 00:00:00'), 'volume': np.int64(45901700)}, {'date': Timestamp('2022-03-27 00:00:00'), 'volume': np.int64(28343800)}, {'date': Timestamp('2021-05-09 00:00:00'), 'volume': np.int64(21600300)}]",2026-05-24,13684695,3.4100000858306885,0.2742462319110689,264
KHC,weekly,2025-11-02,134981300,203,4,9,"[{'date': Timestamp('2025-11-02 00:00:00'), 'volume': np.int64(134981300)}, {'date': Timestamp('2025-07-20 00:00:00'), 'volume': np.int64(113541100)}, {'date': Timestamp('2025-07-13 00:00:00'), 'volume': np.int64(108067600)}, {'date': Timestamp('2025-06-29 00:00:00'), 'volume': np.int64(95864300)}, {'date': Timestamp('2020-02-16 00:00:00'), 'volume': np.int64(82244700)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(42819200)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(34875300)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(31199900)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(20947300)}]",2026-05-24,104873941,23.790000915527344,0.7769516295960996,334
CAL,weekly,2025-11-02,12335900,203,2,12,"[{'date': Timestamp('2025-11-02 00:00:00'), 'volume': np.int64(12335900)}, {'date': Timestamp('2025-05-25 00:00:00'), 'volume': np.int64(10380300)}, {'date': Timestamp('2020-08-30 00:00:00'), 'volume': np.int64(10262500)}, {'date': Timestamp('2020-04-05 00:00:00'), 'volume': np.int64(8750100)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(8055300)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(5546200)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(4547800)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(3061700)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(2943000)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(2302400)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1268300)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1155300)}]",2026-05-24,7289103,13.5,0.5908853833121215,334
VRNS,weekly,2025-11-02,50008300,203,1,9,"[{'date': Timestamp('2025-11-02 00:00:00'), 'volume': np.int64(50008300)}, {'date': Timestamp('2022-11-06 00:00:00'), 'volume': np.int64(24815400)}, {'date': Timestamp('2021-02-14 00:00:00'), 'volume': np.int64(16359600)}, {'date': Timestamp('2020-05-10 00:00:00'), 'volume': np.int64(14648400)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(7836900)}, {'date': Timestamp('2020-02-16 00:00:00'), 'volume': np.int64(7396800)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(5169900)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(2834700)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(2605200)}]",2026-05-24,21196675,31.0,0.42386313871897263,334
ATR,weekly,2025-11-02,5164500,203,2,6,"[{'date': Timestamp('2025-11-02 00:00:00'), 'volume': np.int64(5164500)}, {'date': Timestamp('2025-10-26 00:00:00'), 'volume': np.int64(5047100)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(3264300)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(2955100)}, {'date': Timestamp('2020-02-16 00:00:00'), 'volume': np.int64(1659500)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1374000)}]",2026-05-24,4252819,116.2300033569336,0.8234715848581663,334
