Symbol,market_cap,timeframe,HVE_date_1,HVE_vol_1,HVE_date_2,HVE_vol_2,HVE_date_3,HVE_vol_3,HVE_date_4,HVE_vol_4,HVE_date_5,HVE_vol_5,HVE_date_6,HVE_vol_6,HVE_date_7,HVE_vol_7,HVE_date_8,HVE_vol_8,HVE_date_9,HVE_vol_9,HVE_date_10,HVE_vol_10
CHYM,7742308911.675972,weekly,2026-08-03,77136200,2026-05-04,50091100.0,2025-06-09,45615200.0,,,,,,,,,,,,,,
ITRI,3718740966.511875,weekly,2026-07-27,14769417,2025-10-25,13302400.0,2021-03-06,9558400.0,2020-05-02,4077000.0,2020-02-22,3007000.0,2020-02-01,1575400.0,2020-01-11,1292800.0,2020-01-04,945600.0,,,,
PCOR,6323808701.1,weekly,2026-07-27,28138839,2026-02-02,25324300.0,2024-07-29,22858200.0,2023-10-30,17325000.0,2021-12-13,12564900.0,2021-05-17,11276600.0,,,,,,,,
PSN,5449485886.752816,weekly,2026-07-27,23872653,2025-12-08,15449700.0,2025-12-01,15074100.0,2025-02-17,14494400.0,2024-09-16,11734400.0,2024-07-29,9641000.0,2024-06-24,9219900.0,2024-03-25,8605100.0,2024-02-19,8449300.0,2020-08-17,7314600.0
BANC,3208945547.76722,weekly,2026-07-27,35650829,2025-10-13,29537700.0,2023-11-27,27747400.0,2023-07-24,25701100.0,2023-03-13,7237200.0,2021-10-18,5905000.0,2020-02-24,3556800.0,2020-01-20,2133000.0,2020-01-13,1465800.0,2020-01-06,1084000.0
WU,2355760645.69146,weekly,2026-07-27,152239190,2021-12-13,113062900.0,2020-03-09,70310000.0,2020-03-02,55323000.0,2020-02-10,51641000.0,2020-01-06,32289100.0,,,,,,,,
MKTX,3999609748.907324,weekly,2026-07-27,21144255,2025-09-15,12238300.0,2025-02-24,6704300.0,2024-01-29,5118300.0,2022-04-18,3688000.0,2022-04-04,3278200.0,2022-01-24,2215300.0,2020-03-09,2200000.0,2020-03-02,2186800.0,2020-02-24,1819000.0
COHU,3022996223.469121,weekly,2026-07-27,11865120,2021-02-27,10942700.0,2020-11-28,4759700.0,2020-08-29,2433900.0,2020-03-28,2340600.0,2020-02-08,2308900.0,2020-01-11,1707500.0,2020-01-04,1124700.0,,,,
LEA,6855013078.093475,weekly,2026-07-27,7406037,2024-05-27,7290200.0,2020-03-16,6527100.0,2020-03-09,4954900.0,2020-02-24,4152000.0,2020-01-27,3860700.0,2020-01-13,2465900.0,2020-01-06,2461500.0,,,,
AMBA,2725530244.552176,weekly,2026-07-27,26619920,2026-05-25,14341600.0,2022-02-28,13680700.0,2021-08-30,10319400.0,2020-11-30,8132900.0,2020-08-31,8069200.0,2020-06-01,6624400.0,2020-03-02,6155500.0,2020-02-10,3858900.0,2020-01-13,3511800.0
JBLU,2232113554.0540543,weekly,2026-07-27,335101726,2025-01-27,279409800.0,2024-08-12,191991900.0,2020-06-01,165840600.0,2020-04-27,98758700.0,2020-03-23,97709400.0,2020-03-09,96187500.0,2020-03-02,67259700.0,2020-01-20,50490000.0,2020-01-13,32058200.0
PLXS,7690866173.688062,weekly,2026-07-27,2930551,2026-01-24,2483500.0,2024-12-14,2244500.0,2023-01-21,2166600.0,2020-07-18,1936400.0,2020-06-20,1919500.0,2020-01-18,1546600.0,2020-01-04,733400.0,,,,
UHS,8817726422.19784,weekly,2026-07-27,9286333,2020-03-21,8772900.0,2020-03-14,8434700.0,2020-02-22,5883600.0,2020-01-04,2871500.0,,,,,,,,,,
BDC,4654591457.068249,weekly,2026-07-27,4008583,2020-04-25,3922200.0,2020-03-07,3029500.0,2020-02-01,2096700.0,2020-01-25,1526500.0,2020-01-18,1233300.0,2020-01-04,959600.0,,,,,,
TFSL,4904758532.737862,weekly,2026-07-27,8126187,2026-05-11,6209100.0,2026-03-09,5014100.0,2026-02-02,4778600.0,2023-12-11,4535900.0,2021-02-22,3971100.0,2020-03-16,2713100.0,2020-03-09,2579200.0,2020-03-02,1891300.0,2020-02-24,1576000.0
GVA,7016532985.699777,weekly,2026-07-27,9552841,2025-09-27,8954700.0,2020-03-07,8161500.0,2020-02-29,6587100.0,2020-02-22,5403900.0,2020-02-01,3448400.0,2020-01-11,3033300.0,2020-01-04,2577600.0,,,,
SITE,5167668927.074267,weekly,2026-07-27,9120421,2026-04-27,7466900.0,2021-06-21,7454200.0,2020-03-16,4364400.0,2020-03-09,3439000.0,2020-02-17,2842400.0,2020-01-27,2073000.0,2020-01-06,1542300.0,,,,
SLGN,4885575324.381204,weekly,2026-07-27,14775656,2025-07-26,13926300.0,2024-12-14,10096700.0,2023-07-22,6683700.0,2022-03-19,5451800.0,2020-03-14,5263300.0,2020-01-25,3819600.0,2020-01-04,1791800.0,,,,
OLN,2476747768.1912107,weekly,2026-07-27,31365903,2020-02-01,25545400.0,2020-01-25,16237300.0,2020-01-11,13128900.0,2020-01-04,11175600.0,,,,,,,,,,
MTRN,5970441983.309865,weekly,2026-07-27,3278050,2026-06-22,3073300.0,2025-07-26,2059100.0,2022-10-29,1366800.0,2021-03-13,1366400.0,2020-03-21,1248300.0,2020-02-22,1186700.0,2020-02-01,1060700.0,2020-01-04,577900.0,,
EXP,7224289976.967254,weekly,2026-07-27,4552634,2026-01-31,3695200.0,2021-05-15,3677800.0,2020-03-14,3618800.0,2020-03-07,2780400.0,2020-02-01,2610100.0,2020-01-11,1354900.0,2020-01-04,948700.0,,,,
SEI,5648024925.111419,weekly,2026-07-27,28855341,2025-10-06,27597000.0,2025-09-22,21254000.0,2025-09-15,19491900.0,2025-03-17,14725300.0,2025-03-10,11025800.0,2025-03-03,9388000.0,2025-01-27,9148900.0,2024-12-09,6712000.0,2024-07-08,5557200.0
BUSE,2520399237.6946616,weekly,2026-07-27,6522205,2025-04-05,5674400.0,2024-08-24,4182100.0,2023-03-11,2190600.0,2020-12-12,1779200.0,2020-03-14,1492600.0,2020-03-07,1349800.0,2020-02-29,1077900.0,2020-02-22,700100.0,2020-01-25,588400.0
LEGN,5280582329.0,weekly,2026-07-27,25114612,2026-06-01,24620900.0,2026-01-19,21636200.0,2025-12-08,21552700.0,2023-04-17,15528400.0,2021-12-13,9489100.0,2020-06-01,8606300.0,,,,,,
MMSI,4279042774.8221097,weekly,2026-07-27,9616235,2023-12-02,8303000.0,2020-03-14,5679800.0,2020-01-11,5528100.0,2020-01-04,4950800.0,,,,,,,,,,
VVX,2269383856.448018,weekly,2026-07-20,6288500,2026-05-04,5403700.0,2026-02-23,3964800.0,2025-08-04,3623400.0,2024-11-11,3268700.0,2024-09-02,1378300.0,2022-09-12,1331100.0,2020-03-30,1084100.0,2020-03-16,973600.0,2020-03-02,885800.0
CLBK,2170654777.113546,weekly,2026-07-20,90910100,2026-07-13,20247920.0,2026-02-02,2951900.0,2021-06-21,2592600.0,2020-03-16,2341900.0,2020-03-09,1785000.0,2020-03-02,1208600.0,2020-02-03,1116000.0,2020-01-13,830200.0,2020-01-06,803300.0
MGY,5100823846.844853,weekly,2026-07-20,82110300,2024-03-11,52712400.0,2021-03-01,32415700.0,2020-05-11,29897200.0,2020-03-09,24750200.0,2020-02-24,12406100.0,2020-02-17,9481100.0,2020-01-27,8097800.0,2020-01-06,4941500.0,,
ROAD,6946424190.426471,weekly,2026-07-20,11277900,2026-07-13,5389900.0,2026-05-04,4292400.0,2026-02-02,4177800.0,2025-01-20,4077200.0,2024-12-16,3769800.0,2023-10-02,3631900.0,2021-02-01,3294300.0,2020-09-14,3266100.0,2020-06-08,2963500.0
PEGA,5143831683.549444,weekly,2026-07-20,31430500,2025-05-17,25923400.0,2022-05-07,21460000.0,2020-02-15,7445800.0,2020-02-08,5639200.0,2020-01-04,3241600.0,,,,,,,,
KRMN,6151870483.829695,weekly,2026-07-13,32940600,2026-06-15,23546500.0,2025-07-21,22575800.0,2025-02-10,15268700.0,,,,,,,,,,,,
PATH,5455809721.821752,weekly,2026-07-13,402400900,2026-07-06,378026700.0,2026-03-09,361270400.0,2025-10-06,303134100.0,2025-09-29,172299400.0,2024-05-27,162150800.0,2023-11-27,108443900.0,2022-03-28,106928500.0,2021-09-13,65247200.0,2021-09-06,63528000.0
PLBL,2868813795.871324,weekly,2026-07-06,4373900,2026-06-29,1578400.0,2026-06-15,1091300.0,2026-06-08,673600.0,2025-08-11,464300.0,2025-08-04,220100.0,,,,,,,,
CRNX,3869655835.0671625,weekly,2026-07-06,121621900,2023-09-11,49911800.0,2021-10-18,4669500.0,2020-06-22,3883100.0,2020-04-13,2282600.0,2020-03-30,677000.0,2020-03-16,625300.0,2020-01-13,470100.0,2020-01-06,445300.0,,
PENG,3160554702.017073,weekly,2026-07-06,40390900,2026-05-11,27329900.0,2026-05-04,20837000.0,2025-10-06,19573300.0,2021-07-05,16026800.0,2021-04-05,7929800.0,2020-02-10,6289400.0,2020-02-03,6209200.0,2020-01-06,2349400.0,,
OLLI,4347196511.976474,weekly,2026-07-06,19444000,2022-12-05,17279700.0,2021-01-25,16690600.0,2020-03-16,16092700.0,2020-02-24,10920300.0,2020-02-10,10863400.0,2020-01-13,9718000.0,2020-01-06,5188100.0,,,,
TARS,2707067416.1193657,weekly,2026-07-06,9010200,2024-02-26,8684800.0,2023-07-31,6094000.0,2023-07-24,5819400.0,2022-05-02,4400100.0,2020-12-14,1924900.0,2020-10-12,1256100.0,,,,,,
NUVL,9757823209.789362,weekly,2026-06-08,73017500,2023-10-02,10548100.0,2022-10-31,6314600.0,2022-10-24,5542700.0,2021-09-13,3339600.0,2021-07-26,2694900.0,,,,,,,,
GPOR,2926715318.3165555,weekly,2026-06-29,4089300,2022-06-20,2861300.0,2022-06-13,1816100.0,2022-05-09,1770200.0,2021-09-13,1750300.0,2021-09-06,363700.0,2021-06-07,315800.0,2021-05-31,233400.0,2021-05-17,208100.0,,
ALSN,9939047784.87761,weekly,2026-06-29,16819700,2021-02-22,13370500.0,2020-03-16,12037100.0,2020-03-09,11491200.0,2020-02-24,7805300.0,2020-02-03,5546100.0,2020-01-27,4336400.0,2020-01-06,4166400.0,,,,
PATK,3135710940.7315493,weekly,2026-06-29,7670100,2021-12-04,4558050.0,2020-03-14,3324750.0,2020-03-07,3161700.0,2020-02-08,2066250.0,2020-01-11,1294050.0,2020-01-04,1183200.0,,,,,,
LCII,2328222281.03276,weekly,2026-06-29,5572400,2025-03-08,4885300.0,2021-05-08,2968200.0,2020-03-14,1301000.0,2020-03-07,1106800.0,2020-02-08,884300.0,2020-01-11,649900.0,2020-01-04,529000.0,,,,
CXT,2798860612.383927,weekly,2026-06-22,12408000,2023-03-11,9934278.0,2020-03-21,9239000.0,2020-03-14,9205315.0,2020-02-22,8548039.0,2020-01-25,5030765.0,2020-01-18,3212677.0,2020-01-11,2750885.0,2020-01-04,2390146.0,,
SPSC,2161276831.81296,weekly,2026-06-22,7410800,2026-02-09,6405400.0,2025-10-27,5413600.0,2025-07-28,3470300.0,2025-02-10,2712900.0,2020-03-30,2230400.0,2020-03-16,2009900.0,2020-03-09,1756300.0,2020-03-02,1382700.0,2020-02-10,1167300.0
NTST,2070568544.123314,weekly,2026-06-22,35044400,2026-02-09,14398400.0,2025-07-21,14124800.0,2023-09-11,13053300.0,2022-09-12,10077400.0,2022-01-10,7924500.0,2021-04-05,6868300.0,2020-08-10,5011800.0,,,,
BWIN,3738123113.030404,weekly,2026-06-22,16812100,2026-03-16,13710400.0,2026-02-23,12082100.0,2025-12-01,9537300.0,2024-11-04,9210500.0,2021-09-13,8997600.0,2020-06-22,6712800.0,2020-01-06,1691600.0,,,,
PRIM,5051676610.981758,weekly,2026-06-22,28348800,2026-05-04,25409500.0,2025-12-15,14932500.0,2025-02-24,7909200.0,2024-11-04,7271000.0,2024-06-24,6160800.0,2024-05-06,5559700.0,2021-03-15,5374500.0,2020-08-03,3820300.0,2020-03-09,2865800.0
ACA,7083157778.252622,weekly,2026-06-22,12857300,2023-03-13,4347000.0,2021-08-09,2934700.0,2020-03-16,2382800.0,2020-02-24,2182600.0,2020-01-27,1634200.0,2020-01-06,1596100.0,,,,,,
ASH,2927670472.18718,weekly,2026-06-22,10035500,2026-06-08,7565300.0,2025-11-29,7293400.0,2024-01-27,6189600.0,2021-01-30,5722500.0,2020-03-14,5050900.0,2020-01-25,4860700.0,2020-01-18,2210100.0,2020-01-04,2207800.0,,
DCO,2680100450.316061,weekly,2026-06-22,1921700,2023-05-13,1775300.0,2020-02-15,1349000.0,2020-01-04,605500.0,,,,,,,,,,,,
FRME,2752833355.9160714,weekly,2026-06-22,3560600,2025-03-15,2790300.0,2024-03-02,2534300.0,2020-03-14,2304900.0,2020-03-07,1613100.0,2020-02-29,1384100.0,2020-02-22,1133600.0,2020-01-25,811300.0,2020-01-04,674400.0,,
APGE,9965601123.344135,weekly,2026-06-22,90785700,2025-07-07,13957400.0,2024-03-04,12696900.0,2023-09-11,5341100.0,2023-07-10,4710200.0,,,,,,,,,,
AROC,7352224251.727053,weekly,2026-06-22,19733900,2024-07-22,18856900.0,2023-12-11,13940100.0,2020-03-09,11460700.0,2020-02-24,7716100.0,2020-02-17,4362100.0,2020-01-20,4182300.0,2020-01-13,3902300.0,2020-01-06,3794800.0,,
NHI,3758931928.659382,weekly,2026-06-22,5854800,2020-03-14,4049200.0,2020-03-07,3791900.0,2020-02-29,1908500.0,2020-02-22,1512900.0,2020-01-18,1121400.0,2020-01-04,1090500.0,,,,,,
KALU,3058471282.304958,weekly,2026-06-22,2564600,2022-12-12,2409700.0,2022-07-25,1677400.0,2022-07-18,1175200.0,2021-06-21,1128100.0,2020-03-16,1014700.0,2020-02-17,974200.0,2020-01-27,742300.0,2020-01-20,639200.0,2020-01-13,564100.0
NPO,8012498314.254536,weekly,2026-06-22,2713300,2026-04-13,1508800.0,2026-04-06,1502400.0,2026-03-09,1362200.0,2026-02-02,1302100.0,2025-10-27,1290200.0,2022-12-12,1272500.0,2022-10-31,1002300.0,2020-03-16,980900.0,2020-02-24,789300.0
FCFS,9313104629.318892,weekly,2026-06-22,3259300,2020-03-07,3205600.0,2020-02-22,2433200.0,2020-01-25,2109600.0,2020-01-11,1214900.0,2020-01-04,1164700.0,,,,,,,,
ENS,8103293624.956702,weekly,2026-06-22,4961500,2026-02-02,4610400.0,2025-12-15,3815500.0,2025-05-19,3637900.0,2025-03-17,3259900.0,2023-08-07,2986000.0,2020-03-16,2940700.0,2020-03-09,2696900.0,2020-02-03,1737400.0,2020-01-13,1167500.0
BBT,2632604400.271813,weekly,2026-06-22,8352000,2024-12-16,7026900.0,2020-09-14,4512600.0,2020-06-22,4300200.0,2020-06-15,4076500.0,2020-05-11,3830500.0,2020-03-23,3341200.0,2020-03-16,2720900.0,2020-03-09,1475900.0,2020-02-24,1453000.0
VC,2751619708.2543497,weekly,2026-06-22,5849600,2026-04-20,5308000.0,2026-02-16,4509100.0,2023-10-30,3462000.0,2020-02-24,3407600.0,2020-02-17,2950900.0,2020-01-13,1545600.0,2020-01-06,1365400.0,,,,
FUL,3402053770.8151736,weekly,2026-06-22,6353600,2020-03-21,6038200.0,2020-03-14,4450300.0,2020-03-07,2982300.0,2020-02-29,2588200.0,2020-01-18,2407700.0,2020-01-11,1679700.0,2020-01-04,1552500.0,,,,
DOX,5590464705.346702,weekly,2026-06-22,12307100,2021-03-27,12107700.0,2020-03-28,8121500.0,2020-03-14,7437700.0,2020-02-22,6626700.0,2020-02-01,6200000.0,2020-01-04,4769000.0,,,,,,
NESR,2847926560.8539658,weekly,2026-06-22,17003700,2026-03-02,16161600.0,2026-02-16,12087700.0,2025-06-23,11555600.0,2025-06-02,4034100.0,2025-03-31,3815300.0,2024-10-21,3315500.0,2024-09-09,894500.0,2024-08-26,634100.0,2024-07-29,623500.0
FRSH,2830961787.9171205,weekly,2026-06-22,170516900,2026-04-20,86486900.0,2026-02-09,57946100.0,2025-07-28,44124400.0,2024-11-04,41684900.0,2024-04-29,38211200.0,2021-11-01,34478800.0,2021-09-20,26126300.0,,,,
PAY,2947255788.390691,weekly,2026-06-22,14788600,2026-02-23,8270300.0,2021-05-24,7884300.0,,,,,,,,,,,,,,
MIAX,3598876988.42025,weekly,2026-06-22,21459800,2025-08-11,21410200.0,,,,,,,,,,,,,,,,
ESE,8805329212.538292,weekly,2026-06-22,2356600,2026-04-13,2173500.0,2026-03-30,1850000.0,2021-12-11,1826500.0,2021-06-19,1440700.0,2020-02-01,1337200.0,2020-01-04,780700.0,,,,,,
KFY,3745728647.276464,weekly,2026-06-22,5774400,2024-03-09,5474500.0,2020-03-07,5311900.0,2020-02-29,2980800.0,2020-02-22,2021400.0,2020-02-01,1737200.0,2020-01-25,1688600.0,2020-01-11,1647400.0,2020-01-04,1304300.0,,
BELFA,4291331386.026283,weekly,2026-06-22,1319100,2026-06-08,1053800.0,2026-05-25,697400.0,2026-04-06,622500.0,2026-03-09,545700.0,2026-01-24,387600.0,2026-01-03,366400.0,2024-06-22,331000.0,2024-05-25,142400.0,2023-01-21,106100.0
SYNA,4675159850.61296,weekly,2026-06-22,10651200,2020-02-03,8360400.0,2020-01-06,4335700.0,,,,,,,,,,,,,,
WSBC,3731805739.878064,weekly,2026-06-15,22025400,2026-06-08,7970400.0,2025-02-22,6697800.0,2024-12-14,4391200.0,2023-03-11,3649600.0,2020-06-20,2842200.0,2020-03-14,2527000.0,2020-03-07,2036500.0,2020-01-25,1717400.0,2020-01-11,1305400.0
POOL,7711704387.130583,weekly,2026-06-15,11132700,2020-10-03,10221700.0,2020-03-14,2879900.0,2020-03-07,1867600.0,2020-02-29,1509100.0,2020-02-22,1387200.0,2020-02-08,1373000.0,2020-01-04,983100.0,,,,
INGR,6148258618.673828,weekly,2026-06-15,8852500,2020-11-28,8814900.0,2020-03-07,4137400.0,2020-02-22,3852700.0,2020-02-08,3211100.0,2020-01-04,2578200.0,,,,,,,,
EBC,5105951100.230663,weekly,2026-06-15,51227300,2020-10-12,45492300.0,,,,,,,,,,,,,,,,
PAYO,2411326037.565341,weekly,2026-06-15,119945000,2026-06-08,88027200.0,2022-10-10,82929100.0,2021-02-01,49832100.0,2021-01-18,32609300.0,2021-01-11,5497500.0,2020-11-30,2829500.0,2020-11-16,1640500.0,2020-10-12,1151400.0,,
LAZ,3949320048.920729,weekly,2026-06-15,27142700,2026-06-08,17973100.0,2026-03-09,13834900.0,2025-04-07,11820700.0,2024-03-11,10052900.0,2024-01-01,8780400.0,2020-01-06,7579300.0,,,,,,
LION,4766391545.891276,weekly,2026-06-15,29184300,2026-04-20,26645300.0,2026-04-13,23466600.0,2025-09-08,20433800.0,2025-05-26,18490500.0,2025-05-05,14221800.0,2024-04-15,10684300.0,2024-01-15,7913200.0,2023-03-13,7828700.0,2022-11-07,4618700.0
CPB,6778227900.288143,weekly,2026-06-15,90821100,2026-03-09,74010700.0,2025-12-06,56744900.0,2025-08-23,48784100.0,2025-07-05,41376200.0,2025-06-14,30639400.0,2020-03-14,30087200.0,2020-02-29,25837800.0,2020-02-22,12841800.0,2020-01-04,11838600.0
IVT,2818940128.9835567,weekly,2026-06-15,16149100,2021-12-13,12838500.0,2021-12-06,7434900.0,2021-11-01,5835200.0,2021-10-11,4703500.0,2021-06-07,35590.0,2021-05-03,6540.0,2021-03-22,5820.0,2021-03-15,3110.0,2021-02-01,1740.0
NIC,3469373383.2429504,weekly,2026-06-15,4301800,2026-06-08,1734200.0,2026-02-16,1560600.0,2025-03-17,1160700.0,2021-12-13,696500.0,2021-11-29,619300.0,2021-04-12,490100.0,2020-03-16,367600.0,2020-03-09,334800.0,2020-03-02,242900.0
USLM,3050049923.962669,weekly,2026-06-15,2739600,2026-06-08,1531000.0,2024-01-27,1265000.0,2024-01-20,580500.0,2020-03-14,555000.0,2020-03-07,416500.0,2020-02-22,153000.0,2020-01-11,116000.0,2020-01-04,99000.0,,
ADPT,3354530368.339753,weekly,2026-06-15,27118400,2025-04-28,22399800.0,2022-06-20,18224200.0,2020-01-20,17670700.0,2020-01-13,6916400.0,2020-01-06,4453300.0,,,,,,,,
RSI,7353683263.656126,weekly,2026-06-15,27965900,2021-09-13,25636100.0,2021-04-19,14401500.0,2021-03-15,13171000.0,2020-07-27,11511000.0,2020-07-20,1269000.0,2020-07-06,308600.0,2020-06-29,160400.0,2020-06-01,108900.0,2020-05-04,5000.0
VSH,7669578222.385244,weekly,2026-06-08,51951700,2026-06-01,45263200.0,2026-05-11,36619900.0,2024-12-14,32302100.0,2024-11-23,20415900.0,2023-09-30,15652700.0,2023-09-02,15282500.0,2023-05-06,10496700.0,2020-03-07,9636700.0,2020-02-22,7781800.0
NRIX,2367993069.799644,weekly,2026-06-08,36862000,2025-12-08,14353800.0,2025-10-27,12630200.0,2025-10-20,12303500.0,2024-04-08,10981200.0,2024-03-11,7818100.0,2023-12-11,6458000.0,2020-07-20,5699200.0,,,,
BKH,5788782087.010093,weekly,2026-06-08,9199500,2025-11-08,8741200.0,2023-07-29,8310800.0,2023-02-04,5446500.0,2020-03-14,4198700.0,2020-03-07,3089000.0,2020-02-22,2544200.0,2020-02-01,1938800.0,2020-01-25,1861700.0,2020-01-04,1481300.0
ACM,9127697606.46963,weekly,2026-05-25,21549200,2020-03-09,20003900.0,2020-03-02,18962100.0,2020-01-13,13650200.0,2020-01-06,7501400.0,,,,,,,,,,
UTI,2290002916.205647,weekly,2026-05-25,13226000,2025-05-12,8754800.0,2024-02-05,7939800.0,2022-06-20,6171000.0,2021-06-21,4993500.0,2020-06-22,4820800.0,2020-02-17,3403600.0,2020-02-10,1117200.0,2020-02-03,1089100.0,2020-01-20,1006100.0
YMM,7823084203.0,weekly,2026-05-25,145757600,2022-03-14,134922500.0,2021-12-27,53493300.0,2021-12-20,41733000.0,2021-07-26,40586700.0,2021-07-05,38664700.0,2021-06-28,37814700.0,2021-06-21,23161400.0,,,,
CZR,6149508938.163762,weekly,2026-05-25,119574000,2025-09-15,80962900.0,2020-07-20,70558000.0,2020-06-15,60192500.0,2020-05-11,56339000.0,2020-03-16,52877500.0,2020-03-09,40635700.0,2020-03-02,33733900.0,2020-02-24,24161800.0,2020-01-06,7743900.0
FLY,4194567476.043072,weekly,2026-05-25,65149400,2026-04-06,48911100.0,2025-08-04,39132800.0,,,,,,,,,,,,,,
RDW,2610361098.776852,weekly,2026-05-25,380987400,2026-01-26,270588700.0,2026-01-12,149077500.0,2026-01-05,119383000.0,2025-12-15,78928200.0,2025-12-08,72970600.0,2025-10-06,61862400.0,2025-09-15,49608400.0,2025-08-04,45495200.0,2025-06-16,29362200.0
JKHY,9591855969.388548,weekly,2026-05-25,12319800,2023-03-11,9091000.0,2021-02-06,5837500.0,2020-08-15,5628000.0,2020-03-14,5511700.0,2020-03-07,5389300.0,2020-02-29,4724900.0,2020-02-22,3658200.0,2020-02-01,3349800.0,2020-01-25,2856600.0
