Symbol,market_cap,timeframe,HVD_date_1,HVD_vol_1,HVD_date_2,HVD_vol_2,HVD_date_3,HVD_vol_3,HVD_date_4,HVD_vol_4,HVD_date_5,HVD_vol_5,HVD_date_6,HVD_vol_6,HVD_date_7,HVD_vol_7,HVD_date_8,HVD_vol_8,HVD_date_9,HVD_vol_9,HVD_date_10,HVD_vol_10,HVD_date_11,HVD_vol_11,HVD_date_12,HVD_vol_12,HVD_date_13,HVD_vol_13,HVD_date_14,HVD_vol_14,HVD_date_15,HVD_vol_15,HVD_date_16,HVD_vol_16,HVD_date_17,HVD_vol_17,HVD_date_18,HVD_vol_18,HVD_date_19,HVD_vol_19,HVD_date_20,HVD_vol_20
BBDC,865925985.7862407,monthly,2026-05-01,12889695,2026-04-01,13174200,2026-03-01,17421200,2025-12-01,19129300,2025-10-01,12035400,2025-09-01,12040100,2025-04-01,12354400,2025-03-01,13229500,2025-02-01,10939800,2024-12-01,12819000,2024-03-01,14910100,2023-12-01,14504600,2023-08-01,13334000.0,2023-03-01,15684900.0,2022-12-01,11989500.0,2022-09-01,11717500.0,2022-06-01,15690200.0,2022-05-01,14805500.0,2022-04-01,15664900.0,2022-03-01,20715100.0
HPQ,20924279561.67539,monthly,2026-04-01,343976500,2026-03-01,426297400,2026-01-01,356063800,2025-12-01,270496900,2025-11-01,260065700,2025-10-01,290837200,2022-09-01,238714900,2022-05-01,250618400,2022-04-01,342686000,2022-03-01,443884700,2021-12-01,247198600,2021-06-01,239505500,2021-03-01,301095300.0,2020-09-01,233456200.0,2020-07-01,258192500.0,2020-06-01,395150300.0,2020-05-01,294617300.0,2020-04-01,315594700.0,2020-03-01,334132000.0,2020-02-01,285928100.0
CEE,134463263.39999998,monthly,2025-12-01,1154800,2025-11-01,627100,2025-09-01,628800,2025-08-01,1269700,2025-06-01,1031500,2025-05-01,796600,2025-04-01,1280100,2025-03-01,2103200,2025-02-01,2166000,2024-11-01,1071400,2024-01-01,602300,2023-11-01,782900,2023-01-01,597900.0,2022-11-01,1180600.0,2022-10-01,1186800.0,2022-09-01,649900.0,2022-06-01,953300.0,2022-05-01,602800.0,2022-04-01,1903300.0,2022-03-01,4807800.0
BCC,2851072439.812437,monthly,2026-05-01,7987680,2026-03-01,10442300,2025-12-01,9985700,2025-11-01,9972900,2025-10-01,8445100,2025-08-01,8350600,2025-03-01,9557900,2024-09-01,8566900,2022-06-01,10403700,2022-05-01,7965500,2022-03-01,9169000,2022-02-01,12111400,2021-08-01,8080100.0,2021-07-01,9027600.0,2021-06-01,10839500.0,2021-05-01,9353900.0,2021-03-01,8732200.0,2021-02-01,8143700.0,2020-04-01,8134000.0,2020-03-01,9949000.0
ONB,9999332549.0,monthly,2026-04-01,66448800,2026-03-01,76239400,2026-01-01,58867500,2025-12-01,61544300,2025-10-01,130098500,2025-09-01,85595000,2025-08-01,54491000,2025-07-01,76619300,2025-06-01,59778200,2025-05-01,78316000,2025-04-01,77689500,2025-03-01,56346200,2025-01-01,73041900.0,2024-11-01,68879300.0,2024-07-01,59507400.0,2024-04-01,61028200.0,2023-03-01,67675000.0,2022-05-01,56045200.0,2022-03-01,64042500.0,2022-02-01,132623100.0
NDSN,16797290866.453226,monthly,2026-04-01,7044600,2026-03-01,7238900,2026-01-01,8404500,2025-12-01,12242700,2025-08-01,8253300,2025-07-01,6895300,2025-06-01,10082300,2025-05-01,7705200,2025-04-01,9448900,2025-03-01,6906900,2025-01-01,7365900,2024-12-01,9405100,2024-08-01,6731800.0,2024-05-01,6959600.0,2023-01-01,6713200.0,2022-02-01,19119100.0,2021-01-01,6640000.0,2020-06-01,7420500.0,2020-05-01,8811200.0,2020-03-01,8696000.0
AMPL,983077977.2884616,monthly,2026-08-01,31121816,2026-07-01,24726780,2026-05-01,45876000,2026-04-01,33009500,2026-03-01,38697400,2026-01-01,25555800,2025-12-01,22901400,2025-11-01,33799800,2025-10-01,27050000,2025-09-01,33458000,2025-08-01,41176900,2025-07-01,24209400,2025-06-01,26944700.0,2025-05-01,37198800.0,2025-04-01,24258800.0,2022-06-01,22224700.0,2022-05-01,24110300.0,2022-03-01,29335400.0,2022-02-01,61494300.0,2022-01-01,22633800.0
RMMZ,,monthly,2025-12-01,1025900,2025-11-01,622300,2025-10-01,656100,2025-09-01,639700,2025-08-01,846000,2025-07-01,976100,2025-06-01,606800,2025-05-01,577300,2025-04-01,608500,2025-01-01,593100,2024-12-01,1317900,2024-11-01,620500,2023-12-01,1332500.0,2023-11-01,778400.0,2023-05-01,809200.0,2023-04-01,607800.0,2022-12-01,1273800.0,2022-11-01,1016700.0,2022-10-01,640700.0,2022-02-01,2397600.0
META,1396767312604.5378,monthly,2023-07-01,625139900,2023-03-01,690053000,2023-02-01,772170900,2023-01-01,548770600,2022-12-01,653019800,2022-11-01,1063791200,2022-10-01,1107662200,2022-09-01,635014800,2022-08-01,551922900,2022-07-01,586482400,2022-06-01,685975600,2022-05-01,680548800,2022-04-01,672255000.0,2022-03-01,733274500.0,2022-02-01,1128039600.0,2021-10-01,588382500.0,2020-08-01,574239100.0,2020-06-01,548043800.0,2020-04-01,541334600.0,2020-03-01,649467700.0
PYPL,39068454898.33081,monthly,2026-03-01,396769600,2026-02-01,375264800,2025-12-01,332937600,2025-10-01,445175800,2024-02-01,378235800,2024-01-01,442887400,2023-12-01,334814500,2023-11-01,342022900,2023-08-01,423926800,2023-06-01,392696400,2023-05-01,491541300,2022-12-01,325143000,2022-11-01,344025000.0,2022-08-01,340392900.0,2022-06-01,318416300.0,2022-05-01,380219000.0,2022-04-01,372294900.0,2022-03-01,434443300.0,2022-02-01,671591400.0,2021-11-01,434862600.0
GT,1966080240.6708076,monthly,2026-05-01,147692852,2026-04-01,155901500,2026-03-01,193083000,2025-11-01,163250200,2025-10-01,192808400,2025-09-01,167647200,2025-08-01,192286900,2025-07-01,138806100,2025-06-01,127484800,2025-05-01,128233700,2025-04-01,156059800,2025-02-01,130450000,2024-10-01,127811000.0,2024-08-01,161906700.0,2023-05-01,154231200.0,2022-03-01,171056800.0,2022-02-01,202022800.0,2020-06-01,161852400.0,2020-04-01,125480800.0,2020-03-01,182936100.0
WTS,11996010966.027409,monthly,2026-05-01,4965334,2026-04-01,5569800,2026-03-01,4119200,2025-12-01,3937100,2025-08-01,5096600,2025-07-01,4251300,2025-05-01,4646800,2025-04-01,4395600,2025-03-01,4619000,2025-02-01,4078100,2024-06-01,3919700,2022-06-01,3847900,2022-03-01,4270600.0,2022-02-01,5578500.0,2022-01-01,9876300.0,2021-03-01,4357800.0,2020-09-01,5774100.0,2020-08-01,3795700.0,2020-06-01,3797500.0,2020-03-01,5073400.0
ECF,178944227.0,monthly,2025-04-01,1383400,2024-04-01,1145200,2024-02-01,1372100,2024-01-01,1440100,2023-03-01,1597100,2022-12-01,1228300,2022-06-01,1415400,2022-05-01,1658800,2022-04-01,1412100,2022-03-01,1191900,2022-02-01,1253600,2022-01-01,2398100,2021-12-01,1120800.0,2021-11-01,1243000.0,2021-03-01,1375600.0,2021-02-01,2070000.0,2021-01-01,1319900.0,2020-11-01,1338300.0,2020-04-01,1640500.0,2020-03-01,1639400.0
NSTS,72503927.9970909,monthly,2026-05-01,497267,2025-12-01,191100,2025-10-01,120600,2024-11-01,133800,2024-10-01,161200,2024-09-01,216000,2024-01-01,147600,2023-10-01,194100,2023-09-01,235700,2023-08-01,157700,2023-05-01,126400,2023-04-01,185500,2023-03-01,157900.0,2022-12-01,161900.0,2022-11-01,170100.0,2022-05-01,194300.0,2022-04-01,205500.0,2022-03-01,884700.0,2022-02-01,495700.0,2022-01-01,2324800.0
ASG,338340987.0,monthly,2026-04-01,6064700,2026-03-01,6466600,2025-04-01,6507100,2025-03-01,7614300,2025-01-01,7020900,2024-10-01,6038700,2024-07-01,7539400,2024-03-01,7462800,2024-02-01,6158300,2024-01-01,6070300,2023-12-01,5863300,2022-03-01,5875000,2022-02-01,8220100.0,2022-01-01,8469100.0,2021-11-01,6571200.0,2021-10-01,5824500.0,2021-07-01,6855300.0,2020-07-01,6278700.0,2020-03-01,7852400.0,2020-02-01,6554300.0
JHS,127879668.0,monthly,2026-03-01,527700,2025-12-01,771300,2024-10-01,530200,2024-06-01,645300,2024-03-01,715000,2024-02-01,891400,2023-06-01,482000,2023-05-01,473700,2023-04-01,477100,2023-03-01,709600,2023-01-01,504200,2022-12-01,811100,2022-06-01,1116400.0,2022-03-01,1022500.0,2022-02-01,861700.0,2022-01-01,1377500.0,2020-06-01,591700.0,2020-04-01,440200.0,2020-03-01,664900.0,2020-02-01,555400.0
VALU,364975826.4534213,monthly,2025-04-01,197300,2025-03-01,206700,2024-12-01,169700,2024-11-01,237800,2024-10-01,200700,2024-09-01,226700,2024-08-01,186200,2024-07-01,212000,2022-06-01,156600,2022-05-01,143800,2022-04-01,272200,2022-03-01,277600,2022-02-01,191700.0,2022-01-01,720400.0,2021-12-01,285700.0,2021-11-01,482100.0,2021-10-01,311100.0,2021-09-01,286300.0,2020-06-01,177200.0,2020-03-01,189900.0
NBXG,,monthly,2025-04-01,6058600,2025-03-01,5397000,2024-12-01,5422700,2024-07-01,5562000,2024-04-01,6007900,2023-12-01,5390900,2023-11-01,5956400,2023-08-01,6711800,2023-03-01,5890300,2023-02-01,5961100,2022-12-01,11517000,2022-11-01,6538100,2022-10-01,6364900.0,2022-06-01,7353000.0,2022-05-01,8143800.0,2022-04-01,6291900.0,2022-03-01,5758900.0,2022-01-01,7141000.0,2021-12-01,23233000.0,2021-05-01,10145600.0
DLY,,monthly,2026-04-01,4605300,2026-03-01,4858300,2026-01-01,4684200,2025-12-01,6149000,2025-11-01,4841600,2025-10-01,6601400,2025-09-01,4636600,2025-04-01,5130000,2024-12-01,4476200,2024-01-01,5589200,2023-12-01,5439400,2023-10-01,4380600,2023-08-01,5060900.0,2023-03-01,4791500.0,2022-12-01,6682200.0,2022-11-01,4788900.0,2022-10-01,4897000.0,2021-12-01,6953500.0,2020-12-01,5711600.0,2020-03-01,4758400.0
MFIN,238060438.08425277,monthly,2024-07-01,2055000,2024-06-01,4294800,2024-04-01,1763700,2024-03-01,2311800,2024-02-01,2889600,2023-11-01,1744700,2023-08-01,2066000,2023-07-01,1782000,2022-08-01,1898600,2022-06-01,1783100,2022-05-01,2507000,2022-03-01,3227600,2022-01-01,5228200.0,2021-12-01,16906700.0,2020-11-01,2107100.0,2020-08-01,1599900.0,2020-06-01,7982600.0,2020-05-01,4110000.0,2020-04-01,4049600.0,2020-03-01,4112700.0
DOCU,8632605658.81088,monthly,2026-03-01,113390700,2025-06-01,96233100,2024-12-01,96706600,2024-10-01,108500700,2023-12-01,150912400,2023-09-01,110115400,2023-06-01,131627900,2023-03-01,123245200,2022-12-01,177054100,2022-11-01,94518300,2022-10-01,97241700,2022-09-01,140779000,2022-06-01,161964000.0,2022-03-01,193898300.0,2022-01-01,102490300.0,2021-12-01,236916600.0,2020-12-01,94463700.0,2020-09-01,208479300.0,2020-07-01,115534400.0,2020-06-01,136450500.0
CET,1539814023.0,monthly,2026-04-01,730000,2026-03-01,1005600,2026-01-01,904700,2025-12-01,827200,2025-11-01,1189400,2025-10-01,889000,2025-04-01,908500,2024-12-01,689300,2024-11-01,645700,2024-08-01,966000,2024-04-01,654700,2024-03-01,836000,2024-02-01,601700.0,2024-01-01,1105100.0,2023-12-01,622500.0,2023-10-01,769000.0,2022-01-01,1387300.0,2021-12-01,1849000.0,2020-04-01,805400.0,2020-03-01,1789700.0
SDHY,,monthly,2025-12-01,1817300,2025-10-01,1960200,2025-04-01,2202700,2024-12-01,2495900,2024-10-01,1839900,2024-07-01,1889700,2024-05-01,1958800,2024-03-01,1816900,2024-02-01,2029200,2023-12-01,2469300,2022-12-01,3352500,2022-06-01,1683000,2021-12-01,4771200.0,2021-11-01,2320600.0,2021-10-01,1994500.0,2021-09-01,1705400.0,2021-06-01,2964200.0,2021-03-01,2419800.0,2020-12-01,2132200.0,2020-11-01,2487400.0
WDI,,monthly,2026-04-01,4030800,2026-03-01,4688500,2026-01-01,5129100,2025-12-01,6514500,2025-10-01,4509800,2025-04-01,5209400,2024-12-01,5447000,2024-11-01,4431700,2024-10-01,4266200,2024-08-01,5267500,2024-07-01,4662700,2024-05-01,6582700,2024-04-01,4450500.0,2023-12-01,5261300.0,2023-11-01,4140900.0,2022-12-01,5787400.0,2022-11-01,4222800.0,2022-01-01,4104000.0,2021-12-01,9834100.0,2021-06-01,6588600.0
PTA,,monthly,2025-12-01,5002200,2024-12-01,4892500,2024-01-01,4111400,2023-12-01,6294600,2023-11-01,3815500,2023-08-01,3571400,2023-07-01,3851500,2023-05-01,3510700,2023-03-01,4210300,2023-01-01,3830100,2022-12-01,7190300,2022-11-01,4657200,2022-10-01,4355700.0,2022-08-01,3790700.0,2022-05-01,5328700.0,2022-03-01,4018900.0,2022-02-01,3504300.0,2022-01-01,3677200.0,2021-12-01,9526600.0,2021-11-01,3991300.0
TBLD,679139121.7,monthly,2025-08-01,1857500,2025-07-01,2406700,2025-05-01,1919000,2024-12-01,2548400,2024-05-01,2080700,2024-01-01,2868200,2023-12-01,2178600,2023-07-01,1829100,2022-12-01,3244200,2022-11-01,2754200,2022-10-01,2053800,2022-09-01,2043700,2022-08-01,1844600.0,2022-07-01,1933200.0,2022-06-01,1863000.0,2022-05-01,2208700.0,2022-03-01,2568100.0,2022-01-01,3337900.0,2021-12-01,5675900.0,2021-07-01,3211100.0
HQY,7395446887.201005,monthly,2026-04-01,20664500,2026-03-01,21638500,2026-01-01,22471600,2025-12-01,19640100,2025-09-01,25440300,2025-08-01,20328700,2025-06-01,25734800,2025-05-01,20447500,2025-04-01,22237600,2025-03-01,30362300,2023-03-01,21705900,2022-06-01,20219000,2021-12-01,32018300.0,2021-02-01,21147700.0,2020-12-01,19605200.0,2020-09-01,21367500.0,2020-07-01,24371100.0,2020-06-01,20595200.0,2020-04-01,21466200.0,2020-03-01,31667400.0
MTRX,390216492.4746744,monthly,2026-03-01,8647800,2025-10-01,5560700,2025-09-01,7851900,2024-09-01,6057200,2024-06-01,8297300,2024-05-01,5579400,2023-10-01,5473100,2022-07-01,6042300,2022-06-01,9955400,2022-05-01,9137800,2022-04-01,6384800,2022-03-01,10659500,2022-02-01,5878200.0,2022-01-01,8537900.0,2021-12-01,16715400.0,2021-01-01,6564500.0,2020-12-01,5926500.0,2020-06-01,5583400.0,2020-03-01,6616200.0,2020-02-01,6226400.0
HGTY,4037847554.527453,monthly,2026-04-01,3249900,2026-03-01,4442200,2025-11-01,3019100,2025-09-01,4716100,2025-08-01,5677000,2024-06-01,4425000,2023-04-01,2856600,2022-12-01,4874400,2022-11-01,3776900,2022-10-01,5892300,2022-09-01,4981000,2022-08-01,5771500,2022-06-01,4834500.0,2022-05-01,6601200.0,2022-04-01,2994800.0,2022-03-01,7832800.0,2022-01-01,3352900.0,2021-12-01,10245400.0,2021-11-01,3722000.0,2021-08-01,3856900.0
CSV,620290588.0256821,monthly,2026-08-01,3100262,2025-01-01,2836100,2024-06-01,2870500,2024-05-01,3198900,2023-11-01,3209500,2022-12-01,2857700,2022-10-01,3000700,2022-08-01,2874700,2022-06-01,3202800,2022-03-01,3062000,2022-01-01,3037900,2021-12-01,5012900,2021-11-01,3422000.0,2021-09-01,3601700.0,2021-08-01,2855800.0,2020-07-01,3499100.0,2020-06-01,3608600.0,2020-05-01,4231400.0,2020-04-01,4765000.0,2020-03-01,4970800.0
NPCT,,monthly,2026-03-01,3219100,2026-01-01,3174100,2025-12-01,4071600,2025-09-01,2959900,2025-07-01,3494300,2025-06-01,4234000,2025-05-01,4843000,2025-04-01,3592700,2025-03-01,3618300,2025-01-01,3788600,2024-12-01,3829700,2024-11-01,3017600,2024-08-01,3205400.0,2024-07-01,4467100.0,2023-12-01,3024100.0,2022-12-01,3435400.0,2022-07-01,3280100.0,2021-12-01,5433900.0,2021-05-01,3706100.0,2021-04-01,5375700.0
BCAT,,monthly,2026-05-01,11623866,2026-04-01,10877900,2026-03-01,18789600,2026-01-01,14044500,2025-12-01,15074000,2025-11-01,11926100,2025-10-01,12836400,2025-09-01,11589500,2025-08-01,12105500,2025-07-01,13625400,2025-06-01,10801900,2025-05-01,10651300,2025-04-01,11577000.0,2025-03-01,11634900.0,2024-12-01,11565100.0,2022-12-01,14444000.0,2022-11-01,10838000.0,2022-10-01,11432800.0,2022-05-01,9631200.0,2021-12-01,19238200.0
BTX,,monthly,2025-12-01,20144500,2025-10-01,19611200,2024-07-01,19605800,2023-12-01,29746600,2023-11-01,20590700,2023-10-01,23151900,2023-09-01,19979200,2023-03-01,26055100,2023-01-01,21944800,2022-12-01,44936200,2022-11-01,33675500,2022-10-01,25399800,2022-09-01,22430200.0,2022-06-01,25520400.0,2022-05-01,31690500.0,2022-04-01,29279000.0,2022-03-01,21166400.0,2022-01-01,32853100.0,2021-12-01,89531600.0,2021-11-01,26461600.0
OZ,180194590.1089503,monthly,2026-04-01,387900,2026-03-01,425200,2026-01-01,339600,2025-12-01,503100,2025-04-01,320700,2025-03-01,385100,2025-01-01,285200,2024-02-01,295700,2023-12-01,255200,2022-12-01,518900,2022-10-01,264100,2022-09-01,423200,2022-08-01,266500.0,2022-06-01,435300.0,2022-04-01,516700.0,2022-03-01,478300.0,2022-02-01,386600.0,2022-01-01,517200.0,2021-12-01,2218700.0,2021-11-01,319700.0
AAMI,2572412966.9628787,monthly,2022-04-01,11089900,2022-03-01,19800200,2022-02-01,15228900,2022-01-01,13091700,2021-12-01,55580000,2021-11-01,35918800,2021-10-01,13294000,2021-06-01,10322800,2021-04-01,13847200,2021-03-01,11249300,2020-12-01,12950600,2020-11-01,12333300,2020-10-01,10928400.0,2020-09-01,11029600.0,2020-08-01,12402600.0,2020-07-01,20822700.0,2020-06-01,41588700.0,2020-05-01,9946700.0,2020-04-01,12853200.0,2020-03-01,19418200.0
Z,7115062002.347841,monthly,2026-03-01,95512000,2024-08-01,97067500,2024-05-01,86724400,2024-03-01,101901700,2023-12-01,93878100,2023-11-01,86433400,2023-01-01,92703900,2022-09-01,87602500,2022-06-01,91551500,2022-05-01,143411700,2022-03-01,85148200,2022-02-01,177860100,2021-12-01,117904400.0,2021-11-01,271357400.0,2021-10-01,104394700.0,2021-03-01,97151900.0,2020-08-01,90209500.0,2020-05-01,104823800.0,2020-03-01,117920500.0,2020-02-01,86403800.0
PNW,13097908569.343027,monthly,2026-03-01,29485000,2026-01-01,26207500,2025-12-01,24848500,2025-11-01,28387500,2025-10-01,26245000,2025-07-01,24735000,2025-06-01,26214200,2025-04-01,29502500,2025-03-01,24742500,2024-11-01,31237800,2024-10-01,27618900,2024-03-01,27409900,2024-02-01,34713300.0,2024-01-01,27143800.0,2023-03-01,24613000.0,2021-11-01,35489700.0,2021-10-01,35085200.0,2020-06-01,26989200.0,2020-05-01,28463500.0,2020-03-01,32210400.0
KRYS,10973838725.164614,monthly,2026-01-01,6295500,2025-12-01,6689400,2025-10-01,6552700,2025-09-01,7626800,2025-08-01,8446600,2025-06-01,7861200,2025-05-01,8985800,2025-04-01,6756100,2024-12-01,6269900,2024-06-01,13130000,2024-03-01,8864500,2024-02-01,9561500,2023-12-01,6598000.0,2023-11-01,7832900.0,2023-09-01,6496300.0,2023-08-01,6264400.0,2023-06-01,7165900.0,2023-05-01,8271400.0,2021-12-01,9857300.0,2021-11-01,14879900.0
PCF,101630052.0,monthly,2026-03-01,2304600,2025-12-01,2424400,2025-10-01,2368300,2024-12-01,3785700,2024-11-01,2783900,2024-10-01,2453600,2024-09-01,3214400,2024-08-01,4650600,2024-07-01,4190200,2024-04-01,3520300,2022-08-01,2308400,2022-05-01,3542600,2022-01-01,2749800.0,2021-11-01,5234000.0,2021-10-01,3735300.0,2021-09-01,2943600.0,2021-05-01,2269300.0,2021-04-01,2466800.0,2021-03-01,2329800.0,2021-02-01,2692400.0
DAKT,943002947.881295,monthly,2026-03-01,14952500,2025-12-01,13336300,2025-10-01,11623600,2025-09-01,14756800,2025-06-01,10682200,2025-05-01,10462000,2025-03-01,13723600,2024-12-01,14499300,2024-09-01,12624900,2024-07-01,14042800,2024-06-01,11761700,2024-02-01,12483000,2024-01-01,13155500.0,2023-12-01,16452100.0,2023-11-01,10416700.0,2023-09-01,11931600.0,2023-06-01,13001700.0,2022-12-01,15929100.0,2022-06-01,10930700.0,2021-11-01,16608600.0
RIV,248772214.676036,monthly,2025-10-01,2748700,2025-09-01,4116535,2024-07-01,2904394,2023-01-01,2447177,2022-11-01,2543585,2022-10-01,2842388,2022-09-01,2461700,2022-08-01,2280317,2022-05-01,2446765,2022-04-01,2414629,2022-03-01,2962898,2022-02-01,2874421,2022-01-01,3480679.0,2021-12-01,3101742.0,2021-11-01,4581955.0,2021-10-01,2433890.0,2021-09-01,3364701.0,2021-08-01,2434302.0,2021-05-01,2440791.0,2020-03-01,3334419.0
MAYS,80510252.17589743,monthly,2026-08-01,44556,2026-05-01,32337,2026-04-01,24500,2026-03-01,35300,2025-06-01,36100,2025-04-01,20000,2025-01-01,13100,2023-08-01,18400,2022-10-01,28200,2022-09-01,34500,2022-08-01,16700,2022-05-01,16300,2022-04-01,26100.0,2022-03-01,39200.0,2022-02-01,19200.0,2021-12-01,23600.0,2021-11-01,76600.0,2021-10-01,18800.0,2021-09-01,19300.0,2020-04-01,14400.0
NWE,4515918592.230964,monthly,2026-04-01,10447900,2026-03-01,11329400,2026-01-01,11794400,2025-12-01,12730500,2025-11-01,10892000,2025-08-01,10917100,2025-07-01,9704700,2025-06-01,9891600,2025-04-01,11388500,2025-03-01,13466900,2024-10-01,10846200,2024-01-01,11351500,2022-10-01,11462900.0,2022-09-01,10654600.0,2022-08-01,10693800.0,2022-03-01,10201800.0,2021-12-01,10586800.0,2021-11-01,15907700.0,2020-04-01,10611200.0,2020-03-01,11817400.0
FINW,211347130.4412371,monthly,2026-01-01,556600,2025-12-01,464300,2025-07-01,480100,2025-06-01,1497400,2025-04-01,509000,2025-02-01,748300,2024-12-01,484200,2024-02-01,588400,2024-01-01,531100,2022-12-01,711500,2022-11-01,482800,2022-09-01,1049300,2022-06-01,611500.0,2022-05-01,522400.0,2022-04-01,634000.0,2022-03-01,1368600.0,2022-02-01,1151700.0,2022-01-01,761900.0,2021-12-01,1442000.0,2021-11-01,2182800.0
GUG,,monthly,2025-12-01,2183100,2025-04-01,2063100,2025-01-01,2468000,2024-12-01,2724900,2024-09-01,1938500,2024-02-01,2177800,2024-01-01,2486400,2023-12-01,2631900,2023-10-01,2021700,2023-08-01,1957100,2023-07-01,2100000,2023-01-01,2275000,2022-12-01,5133800.0,2022-11-01,2562900.0,2022-10-01,2474800.0,2022-07-01,2511600.0,2022-06-01,2097100.0,2022-05-01,2542600.0,2022-04-01,2028400.0,2021-11-01,5159500.0
STRRP,40100407.0,monthly,2026-06-01,81100,2026-05-01,144700,2026-03-01,97100,2025-12-01,67600,2025-09-01,102900,2025-01-01,118300,2024-09-01,66700,2024-07-01,101100,2024-06-01,80700,2024-05-01,67800,2023-08-01,75200,2023-05-01,70700,2022-11-01,98400.0,2022-04-01,82800.0,2021-11-01,147800.0,2021-09-01,67200.0,2021-06-01,67700.0,2021-01-01,74000.0,2020-11-01,75300.0,2020-03-01,84900.0
KN,3426704256.854621,monthly,2025-04-01,21200100,2025-03-01,18789900,2024-09-01,19609100,2023-05-01,18720000,2023-02-01,18784700,2022-12-01,21946400,2022-10-01,23588100,2022-09-01,19603600,2022-08-01,29054400,2022-04-01,18209000,2022-03-01,21594600,2022-02-01,21661800,2022-01-01,23408500.0,2021-12-01,20727300.0,2021-11-01,17962000.0,2021-10-01,30300700.0,2021-09-01,20930000.0,2020-04-01,19720800.0,2020-03-01,24611800.0,2020-02-01,26136800.0
CLST,68882234.06060606,monthly,2026-04-01,202500,2025-11-01,167100,2025-10-01,199500,2025-07-01,222600,2025-06-01,173900,2024-12-01,284900,2024-09-01,261000,2024-07-01,258900,2024-06-01,179700,2024-02-01,185300,2024-01-01,296900,2023-05-01,258700,2023-03-01,267300.0,2023-02-01,175400.0,2022-10-01,264600.0,2022-09-01,189300.0,2022-06-01,173100.0,2021-12-01,733800.0,2021-11-01,295500.0,2021-10-01,2190300.0
CVLG,1132946216.964856,monthly,2023-01-01,5906200,2022-10-01,6547000,2022-09-01,5382400,2022-08-01,5240400,2022-07-01,8014400,2022-06-01,5305200,2021-12-01,5361000,2021-11-01,7438400,2021-10-01,12605800,2021-09-01,6722600,2020-11-01,5330400,2020-10-01,5180200,2020-09-01,5986800.0,2020-08-01,5436400.0,2020-07-01,8225800.0,2020-06-01,7273200.0,2020-05-01,9873400.0,2020-04-01,10152600.0,2020-03-01,9975000.0,2020-02-01,6516200.0
MRK,317767607665.0069,monthly,2025-12-01,308953800,2025-11-01,290873400,2025-09-01,273166900,2025-07-01,295864100,2025-06-01,356886900,2025-05-01,304625400,2025-04-01,371295300,2025-03-01,366404300,2025-02-01,376777300,2022-06-01,270575200,2022-05-01,264575000,2022-01-01,276485100,2021-12-01,291225700.0,2021-11-01,315951400.0,2021-10-01,420382400.0,2021-09-01,284853600.0,2021-06-01,323966467.0,2021-03-01,350037133.0,2020-03-01,409400885.0,2020-02-01,276068458.0
MXE,57026721.6,monthly,2026-01-01,280900,2025-10-01,281700,2025-09-01,241700,2025-07-01,445700,2025-06-01,310400,2025-01-01,436400,2024-11-01,253000,2024-09-01,260600,2024-06-01,374700,2023-11-01,228200,2023-01-01,291900,2022-11-01,285300,2022-07-01,266100.0,2022-06-01,241500.0,2022-05-01,274100.0,2022-04-01,231000.0,2022-02-01,242800.0,2021-12-01,491400.0,2021-11-01,573600.0,2021-10-01,1360300.0
KRG,5935635115.942089,monthly,2026-04-01,40144200,2026-03-01,36988500,2026-01-01,39434400,2025-12-01,43239800,2025-10-01,44339000,2025-09-01,40901200,2025-05-01,37642600,2025-04-01,53185700,2025-03-01,38496800,2025-02-01,40923000,2025-01-01,39389400,2024-04-01,37787200,2024-03-01,38558700.0,2024-02-01,45254900.0,2023-12-01,38603100.0,2023-11-01,44555400.0,2023-10-01,37960400.0,2023-01-01,39244400.0,2022-03-01,39240500.0,2021-10-01,68953400.0
AFRI,275030906.14925367,monthly,2026-01-01,413000,2025-12-01,493500,2025-05-01,466300,2023-12-01,780800,2023-06-01,1029100,2023-02-01,454300,2023-01-01,500100,2022-10-01,726600,2022-09-01,1260300,2022-08-01,428400,2022-07-01,874300,2022-06-01,4071500,2022-05-01,2136300.0,2022-02-01,1022500.0,2021-12-01,1556800.0,2021-11-01,1784900.0,2021-10-01,10446800.0,2021-06-01,807000.0,2021-03-01,2016400.0,2021-02-01,1647000.0
MSB,324720237.8439425,monthly,2025-02-01,1467800,2025-01-01,2401400,2023-02-01,1725100,2022-10-01,2318600,2022-08-01,1541700,2022-07-01,1403200,2022-05-01,1531600,2022-04-01,1880700,2022-03-01,2289900,2022-02-01,3258200,2022-01-01,3034500,2021-11-01,1788800,2021-10-01,3579100.0,2021-04-01,1653300.0,2020-08-01,1463800.0,2020-07-01,1388800.0,2020-05-01,1839800.0,2020-04-01,2390000.0,2020-03-01,2094600.0,2020-02-01,1440800.0
SLVM,1563219590.3995943,monthly,2025-11-01,11445000,2025-08-01,11023700,2025-03-01,11355200,2024-09-01,9143300,2024-03-01,9804000,2023-12-01,10895700,2023-06-01,10140200,2023-05-01,8638700,2023-03-01,11230200,2023-02-01,8943600,2022-12-01,9768100,2022-11-01,10808800,2022-09-01,14588300.0,2022-07-01,14639000.0,2022-06-01,15505900.0,2022-03-01,14045600.0,2022-01-01,9466800.0,2021-12-01,12025900.0,2021-11-01,10534600.0,2021-10-01,31199700.0
