ticker,market_cap,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
ITGR,3188020172.810997,weekly,2026-08-03,21089800.0,7,2,10,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 21089800.0}, {'date': Timestamp('2025-10-20 00:00:00'), 'volume': 19849500.0}, {'date': Timestamp('2023-01-30 00:00:00'), 'volume': 6856800.0}, {'date': Timestamp('2022-10-03 00:00:00'), 'volume': 2550400.0}, {'date': Timestamp('2020-09-14 00:00:00'), 'volume': 2364500.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 1973300.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 1933400.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 1780500.0}, {'date': Timestamp('2020-02-17 00:00:00'), 'volume': 1121700.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 986700.0}]",2026-08-10,5578443.0,125.26000213623048,0.2645090517691016,345
DORM,4024912786.327751,weekly,2026-08-03,3771600.0,7,2,4,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 3771600.0}, {'date': Timestamp('2025-10-25 00:00:00'), 'volume': 2675100.0}, {'date': Timestamp('2020-02-22 00:00:00'), 'volume': 2307500.0}, {'date': Timestamp('2020-01-04 00:00:00'), 'volume': 856600.0}]",2026-08-10,1023346.0,136.38999938964844,0.2713294092692756,346
SUPN,2718580598.8907266,weekly,2026-08-03,11943300.0,7,2,7,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 11943300.0}, {'date': Timestamp('2025-11-03 00:00:00'), 'volume': 8938500.0}, {'date': Timestamp('2025-08-04 00:00:00'), 'volume': 8673800.0}, {'date': Timestamp('2020-12-21 00:00:00'), 'volume': 6327400.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 6309400.0}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': 2637100.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 1998200.0}]",2026-08-10,2726473.0,48.27000045776367,0.2282847286763289,345
OTF,4862369647.094634,weekly,2026-08-03,22565400.0,7,7,10,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 22565400.0}, {'date': Timestamp('2026-03-16 00:00:00'), 'volume': 20028800.0}, {'date': Timestamp('2026-02-23 00:00:00'), 'volume': 14869400.0}, {'date': Timestamp('2026-02-02 00:00:00'), 'volume': 14610700.0}, {'date': Timestamp('2025-12-29 00:00:00'), 'volume': 10589200.0}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': 10296200.0}, {'date': Timestamp('2025-09-08 00:00:00'), 'volume': 1494200.0}, {'date': Timestamp('2025-08-04 00:00:00'), 'volume': 994100.0}, {'date': Timestamp('2025-06-16 00:00:00'), 'volume': 580100.0}, {'date': Timestamp('2025-06-09 00:00:00'), 'volume': 444800.0}]",2026-08-10,14561742.0,11.460000038146973,0.6453128240580712,62
DOCS,3818368359.29471,weekly,2026-08-03,97689200.0,7,3,6,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 97689200.0}, {'date': Timestamp('2026-05-11 00:00:00'), 'volume': 57994700.0}, {'date': Timestamp('2026-02-02 00:00:00'), 'volume': 47136900.0}, {'date': Timestamp('2022-05-16 00:00:00'), 'volume': 35305400.0}, {'date': Timestamp('2021-11-08 00:00:00'), 'volume': 32842400.0}, {'date': Timestamp('2021-06-21 00:00:00'), 'volume': 22310100.0}]",2026-08-10,34069426.0,24.799999237060547,0.3487532501033891,269
TTD,8635897246.184652,weekly,2026-08-03,278473000.0,7,1,8,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 278473000.0}, {'date': Timestamp('2025-07-14 00:00:00'), 'volume': 197329900.0}, {'date': Timestamp('2021-05-10 00:00:00'), 'volume': 178015000.0}, {'date': Timestamp('2020-05-04 00:00:00'), 'volume': 159701000.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 148804000.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 144210000.0}, {'date': Timestamp('2020-02-03 00:00:00'), 'volume': 102182000.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 101052000.0}]",2026-08-10,181777551.0,14.140000343322754,0.6527654422511339,345
ATKR,2628106229.6938467,weekly,2026-08-03,18801800.0,7,1,10,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 18801800.0}, {'date': Timestamp('2024-08-05 00:00:00'), 'volume': 13382200.0}, {'date': Timestamp('2024-05-06 00:00:00'), 'volume': 5629100.0}, {'date': Timestamp('2021-02-22 00:00:00'), 'volume': 5544000.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 4392500.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 2982500.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 2319400.0}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': 2242600.0}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': 1546800.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 1539400.0}]",2026-08-10,5057803.0,93.8000030517578,0.2690063185439691,345
CAI,5229593062.780748,weekly,2026-08-03,37187700.0,7,3,4,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 37187700.0}, {'date': Timestamp('2026-07-27 00:00:00'), 'volume': 24263307.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 22530500.0}, {'date': Timestamp('2025-06-16 00:00:00'), 'volume': 20648300.0}]",2026-08-10,20601208.0,21.799999237060547,0.5539790844822348,61
HUBS,9499354003.402864,weekly,2026-08-03,18634100.0,7,3,8,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 18634100.0}, {'date': Timestamp('2026-02-09 00:00:00'), 'volume': 17757700.0}, {'date': Timestamp('2026-02-02 00:00:00'), 'volume': 12068400.0}, {'date': Timestamp('2024-07-08 00:00:00'), 'volume': 9660200.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 8261800.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 6615700.0}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': 4175400.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 3300200.0}]",2026-08-10,9884415.0,224.13999938964844,0.5304476738881942,345
FIG,9838372132.7791,weekly,2026-08-03,192011800.0,7,3,4,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 192011800.0}, {'date': Timestamp('2026-05-11 00:00:00'), 'volume': 164297700.0}, {'date': Timestamp('2026-02-16 00:00:00'), 'volume': 146518600.0}, {'date': Timestamp('2025-07-28 00:00:00'), 'volume': 120759600.0}]",2026-08-10,105300518.0,25.420000076293945,0.5484064937675706,55
CHYM,7742308911.675972,weekly,2026-08-03,77136200.0,7,2,3,"[{'date': Timestamp('2026-08-03 00:00:00'), 'volume': 77136200.0}, {'date': Timestamp('2026-05-04 00:00:00'), 'volume': 50091100.0}, {'date': Timestamp('2025-06-09 00:00:00'), 'volume': 45615200.0}]",2026-08-10,52186362.0,32.02000045776367,0.6765482613870012,62
ITRI,3718740966.511875,weekly,2026-07-27,14769417.0,14,2,8,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 14769417.0}, {'date': Timestamp('2025-10-25 00:00:00'), 'volume': 13302400.0}, {'date': Timestamp('2021-03-06 00:00:00'), 'volume': 9558400.0}, {'date': Timestamp('2020-05-02 00:00:00'), 'volume': 4077000.0}, {'date': Timestamp('2020-02-22 00:00:00'), 'volume': 3007000.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 1575400.0}, {'date': Timestamp('2020-01-11 00:00:00'), 'volume': 1292800.0}, {'date': Timestamp('2020-01-04 00:00:00'), 'volume': 945600.0}]",2026-08-10,3376874.0,101.55999755859376,0.2286396274138647,346
PCOR,6323808701.1,weekly,2026-07-27,28138839.0,14,2,6,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 28138839.0}, {'date': Timestamp('2026-02-02 00:00:00'), 'volume': 25324300.0}, {'date': Timestamp('2024-07-29 00:00:00'), 'volume': 22858200.0}, {'date': Timestamp('2023-10-30 00:00:00'), 'volume': 17325000.0}, {'date': Timestamp('2021-12-13 00:00:00'), 'volume': 12564900.0}, {'date': Timestamp('2021-05-17 00:00:00'), 'volume': 11276600.0}]",2026-08-10,14770756.0,59.79999923706055,0.52492414488032,274
PSN,5449485886.752816,weekly,2026-07-27,23872653.0,14,3,15,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 23872653.0}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': 15449700.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 15074100.0}, {'date': Timestamp('2025-02-17 00:00:00'), 'volume': 14494400.0}, {'date': Timestamp('2024-09-16 00:00:00'), 'volume': 11734400.0}, {'date': Timestamp('2024-07-29 00:00:00'), 'volume': 9641000.0}, {'date': Timestamp('2024-06-24 00:00:00'), 'volume': 9219900.0}, {'date': Timestamp('2024-03-25 00:00:00'), 'volume': 8605100.0}, {'date': Timestamp('2024-02-19 00:00:00'), 'volume': 8449300.0}, {'date': Timestamp('2020-08-17 00:00:00'), 'volume': 7314600.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 2515100.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 2433700.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 1449500.0}, {'date': Timestamp('2020-01-20 00:00:00'), 'volume': 1299800.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 1272200.0}]",2026-08-10,4383339.0,47.900001525878906,0.1836134006555534,345
BANC,3208945547.76722,weekly,2026-07-27,35650829.0,14,2,10,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 35650829.0}, {'date': Timestamp('2025-10-13 00:00:00'), 'volume': 29537700.0}, {'date': Timestamp('2023-11-27 00:00:00'), 'volume': 27747400.0}, {'date': Timestamp('2023-07-24 00:00:00'), 'volume': 25701100.0}, {'date': Timestamp('2023-03-13 00:00:00'), 'volume': 7237200.0}, {'date': Timestamp('2021-10-18 00:00:00'), 'volume': 5905000.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 3556800.0}, {'date': Timestamp('2020-01-20 00:00:00'), 'volume': 2133000.0}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': 1465800.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 1084000.0}]",2026-08-10,13384456.0,19.739999771118164,0.3754318307717332,345
WU,2355760645.69146,weekly,2026-07-27,152239190.0,14,1,6,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 152239190.0}, {'date': Timestamp('2021-12-13 00:00:00'), 'volume': 113062900.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 70310000.0}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': 55323000.0}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': 51641000.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 32289100.0}]",2026-08-10,51083569.0,7.449999809265137,0.3355480871909526,345
MKTX,3999609748.907324,weekly,2026-07-27,21144255.0,14,2,11,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 21144255.0}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': 12238300.0}, {'date': Timestamp('2025-02-24 00:00:00'), 'volume': 6704300.0}, {'date': Timestamp('2024-01-29 00:00:00'), 'volume': 5118300.0}, {'date': Timestamp('2022-04-18 00:00:00'), 'volume': 3688000.0}, {'date': Timestamp('2022-04-04 00:00:00'), 'volume': 3278200.0}, {'date': Timestamp('2022-01-24 00:00:00'), 'volume': 2215300.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 2200000.0}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': 2186800.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 1819000.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 1543300.0}]",2026-08-10,6499250.0,162.57000732421875,0.3073766372946221,345
COHU,3022996223.469121,weekly,2026-07-27,11865120.0,14,1,8,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 11865120.0}, {'date': Timestamp('2021-02-27 00:00:00'), 'volume': 10942700.0}, {'date': Timestamp('2020-11-28 00:00:00'), 'volume': 4759700.0}, {'date': Timestamp('2020-08-29 00:00:00'), 'volume': 2433900.0}, {'date': Timestamp('2020-03-28 00:00:00'), 'volume': 2340600.0}, {'date': Timestamp('2020-02-08 00:00:00'), 'volume': 2308900.0}, {'date': Timestamp('2020-01-11 00:00:00'), 'volume': 1707500.0}, {'date': Timestamp('2020-01-04 00:00:00'), 'volume': 1124700.0}]",2026-08-10,5563701.0,59.29999923706055,0.4689123245276912,346
LEA,6855013078.093475,weekly,2026-07-27,7406037.0,14,1,8,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 7406037.0}, {'date': Timestamp('2024-05-27 00:00:00'), 'volume': 7290200.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 6527100.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 4954900.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 4152000.0}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': 3860700.0}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': 2465900.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 2461500.0}]",2026-08-10,2643141.0,124.9499969482422,0.3568900614458178,345
AMBA,2725530244.552176,weekly,2026-07-27,26619920.0,14,2,11,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 26619920.0}, {'date': Timestamp('2026-05-25 00:00:00'), 'volume': 14341600.0}, {'date': Timestamp('2022-02-28 00:00:00'), 'volume': 13680700.0}, {'date': Timestamp('2021-08-30 00:00:00'), 'volume': 10319400.0}, {'date': Timestamp('2020-11-30 00:00:00'), 'volume': 8132900.0}, {'date': Timestamp('2020-08-31 00:00:00'), 'volume': 8069200.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 6624400.0}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': 6155500.0}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': 3858900.0}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': 3511800.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 3498300.0}]",2026-08-10,4153827.0,82.04000091552734,0.1560420542210495,345
JBLU,2232113554.0540543,weekly,2026-07-27,335101726.0,14,1,11,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 335101726.0}, {'date': Timestamp('2025-01-27 00:00:00'), 'volume': 279409800.0}, {'date': Timestamp('2024-08-12 00:00:00'), 'volume': 191991900.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 165840600.0}, {'date': Timestamp('2020-04-27 00:00:00'), 'volume': 98758700.0}, {'date': Timestamp('2020-03-23 00:00:00'), 'volume': 97709400.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 96187500.0}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': 67259700.0}, {'date': Timestamp('2020-01-20 00:00:00'), 'volume': 50490000.0}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': 32058200.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 18227900.0}]",2026-08-10,110044358.0,5.650000095367432,0.3283909018123052,345
PLXS,7690866173.688062,weekly,2026-07-27,2930551.0,14,2,8,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 2930551.0}, {'date': Timestamp('2026-01-24 00:00:00'), 'volume': 2483500.0}, {'date': Timestamp('2024-12-14 00:00:00'), 'volume': 2244500.0}, {'date': Timestamp('2023-01-21 00:00:00'), 'volume': 2166600.0}, {'date': Timestamp('2020-07-18 00:00:00'), 'volume': 1936400.0}, {'date': Timestamp('2020-06-20 00:00:00'), 'volume': 1919500.0}, {'date': Timestamp('2020-01-18 00:00:00'), 'volume': 1546600.0}, {'date': Timestamp('2020-01-04 00:00:00'), 'volume': 733400.0}]",2026-08-10,1257540.0,267.4100036621094,0.4291138424139351,346
UHS,8817726422.19784,weekly,2026-07-27,9286333.0,14,1,5,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 9286333.0}, {'date': Timestamp('2020-03-21 00:00:00'), 'volume': 8772900.0}, {'date': Timestamp('2020-03-14 00:00:00'), 'volume': 8434700.0}, {'date': Timestamp('2020-02-22 00:00:00'), 'volume': 5883600.0}, {'date': Timestamp('2020-01-04 00:00:00'), 'volume': 2871500.0}]",2026-08-10,3548361.0,170.02000427246094,0.3821057246170259,346
BDC,4654591457.068249,weekly,2026-07-27,4008583.0,14,1,7,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 4008583.0}, {'date': Timestamp('2020-04-25 00:00:00'), 'volume': 3922200.0}, {'date': Timestamp('2020-03-07 00:00:00'), 'volume': 3029500.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 2096700.0}, {'date': Timestamp('2020-01-25 00:00:00'), 'volume': 1526500.0}, {'date': Timestamp('2020-01-18 00:00:00'), 'volume': 1233300.0}, {'date': Timestamp('2020-01-04 00:00:00'), 'volume': 959600.0}]",2026-08-10,2037623.0,135.89999389648438,0.5083150330179018,346
TFSL,4904758532.737862,weekly,2026-07-27,8126187.0,14,4,13,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 8126187.0}, {'date': Timestamp('2026-05-11 00:00:00'), 'volume': 6209100.0}, {'date': Timestamp('2026-03-09 00:00:00'), 'volume': 5014100.0}, {'date': Timestamp('2026-02-02 00:00:00'), 'volume': 4778600.0}, {'date': Timestamp('2023-12-11 00:00:00'), 'volume': 4535900.0}, {'date': Timestamp('2021-02-22 00:00:00'), 'volume': 3971100.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 2713100.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 2579200.0}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': 1891300.0}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': 1576000.0}, {'date': Timestamp('2020-02-03 00:00:00'), 'volume': 1314300.0}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': 805200.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 695700.0}]",2026-08-10,4408440.0,17.639999389648438,0.5424979759880003,345
GVA,7016532985.699777,weekly,2026-07-27,9552841.0,14,2,8,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 9552841.0}, {'date': Timestamp('2025-09-27 00:00:00'), 'volume': 8954700.0}, {'date': Timestamp('2020-03-07 00:00:00'), 'volume': 8161500.0}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': 6587100.0}, {'date': Timestamp('2020-02-22 00:00:00'), 'volume': 5403900.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 3448400.0}, {'date': Timestamp('2020-01-11 00:00:00'), 'volume': 3033300.0}, {'date': Timestamp('2020-01-04 00:00:00'), 'volume': 2577600.0}]",2026-08-10,2970106.0,127.0999984741211,0.3109133712159555,346
SITE,5167668927.074267,weekly,2026-07-27,9120421.0,14,2,8,"[{'date': Timestamp('2026-07-27 00:00:00'), 'volume': 9120421.0}, {'date': Timestamp('2026-04-27 00:00:00'), 'volume': 7466900.0}, {'date': Timestamp('2021-06-21 00:00:00'), 'volume': 7454200.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 4364400.0}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': 3439000.0}, {'date': Timestamp('2020-02-17 00:00:00'), 'volume': 2842400.0}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': 2073000.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 1542300.0}]",2026-08-10,3249970.0,98.5999984741211,0.3563399101861635,345
