ticker,market_cap,timeframe,hv1y_date,hv1y_volume,days_since_hv1y,hv1y_occ_1y,total_hv1y_count,is_hv1y_also_hve,hv1y_to_hve_ratio,all_hv1y_details
VERA,3047902170.9372845,daily,2026-08-14,5873500.0,0,10,10,False,0.4431525815043119,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 5873500.0}, {'date': Timestamp('2026-07-02 00:00:00'), 'volume': 5141100.0}, {'date': Timestamp('2025-12-02 00:00:00'), 'volume': 4353900.0}, {'date': Timestamp('2025-11-10 00:00:00'), 'volume': 3350200.0}, {'date': Timestamp('2025-09-08 00:00:00'), 'volume': 3176500.0}, {'date': Timestamp('2025-09-05 00:00:00'), 'volume': 2748100.0}, {'date': Timestamp('2025-08-28 00:00:00'), 'volume': 2453500.0}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': 2149600.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 1936700.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 1638000.0}]"
NSA,6108956184.302629,daily,2026-07-21,25654100.0,0,10,10,True,1.0,"[{'date': Timestamp('2026-07-21 00:00:00'), 'volume': 25654100}, {'date': Timestamp('2026-03-16 00:00:00'), 'volume': 18846900}, {'date': Timestamp('2026-02-17 00:00:00'), 'volume': 3405900}, {'date': Timestamp('2026-01-12 00:00:00'), 'volume': 3168600}, {'date': Timestamp('2025-11-04 00:00:00'), 'volume': 2686100}, {'date': Timestamp('2025-10-31 00:00:00'), 'volume': 2426800}, {'date': Timestamp('2025-08-05 00:00:00'), 'volume': 2206200}, {'date': Timestamp('2025-07-31 00:00:00'), 'volume': 1527500}, {'date': Timestamp('2025-07-22 00:00:00'), 'volume': 1202700}, {'date': Timestamp('2025-07-21 00:00:00'), 'volume': 1033300}]"
CHEF,3911390280.9851623,daily,2026-08-14,2760400.0,0,9,9,False,0.4258233706131893,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 2760400.0}, {'date': Timestamp('2026-07-16 00:00:00'), 'volume': 1854900.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 1374100.0}, {'date': Timestamp('2025-09-16 00:00:00'), 'volume': 893800.0}, {'date': Timestamp('2025-09-11 00:00:00'), 'volume': 589400.0}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': 507100.0}, {'date': Timestamp('2025-08-25 00:00:00'), 'volume': 440900.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 402100.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 372400.0}]"
BIRK,8169107575.122192,daily,2026-08-14,14375300.0,0,3,3,False,0.9141336419596072,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 14375300.0}, {'date': Timestamp('2025-12-18 00:00:00'), 'volume': 10544400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 5925600.0}]"
BRUN,2102703549.972408,daily,2026-08-14,6364300.0,0,5,5,True,1.0,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 6364300.0}, {'date': Timestamp('2025-09-16 00:00:00'), 'volume': 5067100.0}, {'date': Timestamp('2025-09-10 00:00:00'), 'volume': 120100.0}, {'date': Timestamp('2025-08-27 00:00:00'), 'volume': 26900.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 15900.0}]"
PLGO,2115189821.375684,daily,2026-08-13,2466900.0,1,5,5,False,0.3794646977388094,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 2466900.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 1686600.0}, {'date': Timestamp('2025-12-04 00:00:00'), 'volume': 1668400.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 1152200.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 899800.0}]"
CLBT,3432291945.425178,daily,2026-08-13,36750400.0,1,2,2,True,1.0,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 36750400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 10675300.0}]"
DKL,2698817946.700495,daily,2026-08-13,1642500.0,1,6,6,False,0.4454478886990481,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 1642500.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 953100.0}, {'date': Timestamp('2025-09-08 00:00:00'), 'volume': 252300.0}, {'date': Timestamp('2025-09-05 00:00:00'), 'volume': 107500.0}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': 85900.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 71700.0}]"
REZI,4688157327.050093,daily,2026-08-13,7885100.0,1,7,7,False,0.3457164152928796,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 7885100.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 7798700.0}, {'date': Timestamp('2025-09-16 00:00:00'), 'volume': 3570400.0}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': 3386000.0}, {'date': Timestamp('2025-08-21 00:00:00'), 'volume': 2484400.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 2471000.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 2125800.0}]"
ARX,2998086460.032184,daily,2026-08-13,70095100.0,1,8,8,True,1.0,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 70095100.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 12209100.0}, {'date': Timestamp('2025-08-28 00:00:00'), 'volume': 7346600.0}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': 1238000.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 661300.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 399400.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 323900.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 322400.0}]"
