ticker,market_cap,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
AMSF,631252289.3496703,daily,2026-08-13,1790900.0,1,2,12,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 1790900.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 1162500.0}, {'date': Timestamp('2024-03-15 00:00:00'), 'volume': 1017600.0}, {'date': Timestamp('2023-06-23 00:00:00'), 'volume': 677900.0}, {'date': Timestamp('2022-12-16 00:00:00'), 'volume': 673100.0}, {'date': Timestamp('2021-12-17 00:00:00'), 'volume': 521300.0}, {'date': Timestamp('2020-09-18 00:00:00'), 'volume': 347900.0}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': 246800.0}, {'date': Timestamp('2020-02-20 00:00:00'), 'volume': 226900.0}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': 135200.0}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': 89100.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 47900.0}]",2026-08-14,470200.0,27.64999961853028,0.2625495560891172,1663
LINC,1582547170.1053274,daily,2026-08-10,4502000.0,4,1,12,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 4502000.0}, {'date': Timestamp('2023-06-23 00:00:00'), 'volume': 2788400.0}, {'date': Timestamp('2020-08-25 00:00:00'), 'volume': 1495300.0}, {'date': Timestamp('2020-07-22 00:00:00'), 'volume': 922200.0}, {'date': Timestamp('2020-07-13 00:00:00'), 'volume': 319600.0}, {'date': Timestamp('2020-06-02 00:00:00'), 'volume': 210500.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 183600.0}, {'date': Timestamp('2020-05-26 00:00:00'), 'volume': 181300.0}, {'date': Timestamp('2020-05-21 00:00:00'), 'volume': 180400.0}, {'date': Timestamp('2020-02-19 00:00:00'), 'volume': 105700.0}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': 49900.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 31600.0}]",2026-08-14,1472300.0,29.940000534057617,0.3270324300310973,1663
SION,1904440922.259995,daily,2026-08-10,38644400.0,4,1,3,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 38644400.0}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': 2248200.0}, {'date': Timestamp('2025-02-07 00:00:00'), 'volume': 1890300.0}]",2026-08-14,2868200.0,6.460000038146973,0.0742203268778917,381
BWMN,523831406.2325582,daily,2026-08-10,3061000.0,4,1,2,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 3061000.0}, {'date': Timestamp('2021-05-07 00:00:00'), 'volume': 2471400.0}]",2026-08-14,1258300.0,42.29999923706055,0.4110748121528912,1323
VREX,433208983.0,daily,2026-08-10,13230700.0,4,1,12,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 13230700.0}, {'date': Timestamp('2024-09-20 00:00:00'), 'volume': 8753500.0}, {'date': Timestamp('2020-06-04 00:00:00'), 'volume': 4979900.0}, {'date': Timestamp('2020-05-13 00:00:00'), 'volume': 2321100.0}, {'date': Timestamp('2020-02-12 00:00:00'), 'volume': 631700.0}, {'date': Timestamp('2020-02-11 00:00:00'), 'volume': 315000.0}, {'date': Timestamp('2020-02-03 00:00:00'), 'volume': 270100.0}, {'date': Timestamp('2020-01-29 00:00:00'), 'volume': 260100.0}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': 256600.0}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': 217800.0}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': 177500.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 132700.0}]",2026-08-14,702000.0,18.489999771118164,0.0530584171661363,1663
SLN,472346115.0,daily,2026-08-10,16208700.0,4,1,7,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 16208700.0}, {'date': Timestamp('2024-11-19 00:00:00'), 'volume': 4528100.0}, {'date': Timestamp('2023-08-31 00:00:00'), 'volume': 1973400.0}, {'date': Timestamp('2021-11-30 00:00:00'), 'volume': 1038200.0}, {'date': Timestamp('2021-11-19 00:00:00'), 'volume': 79200.0}, {'date': Timestamp('2020-09-16 00:00:00'), 'volume': 18200.0}, {'date': Timestamp('2020-09-08 00:00:00'), 'volume': 6500.0}]",2026-08-14,824000.0,13.720000267028809,0.0508368962347381,1491
HZO,831342546.24,daily,2026-08-10,7672600.0,4,1,10,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 7672600.0}, {'date': Timestamp('2024-06-03 00:00:00'), 'volume': 2230600.0}, {'date': Timestamp('2024-01-25 00:00:00'), 'volume': 1839400.0}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': 1707200.0}, {'date': Timestamp('2020-01-22 00:00:00'), 'volume': 237000.0}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': 217400.0}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': 198500.0}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': 188200.0}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': 169000.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 130200.0}]",2026-08-14,1236800.0,52.02000045776367,0.1611969866798738,1663
BZH,798147672.2210106,daily,2026-08-07,6487800.0,7,2,9,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 6487800.0}, {'date': Timestamp('2026-05-11 00:00:00'), 'volume': 5546500.0}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': 2681400.0}, {'date': Timestamp('2020-01-30 00:00:00'), 'volume': 675600.0}, {'date': Timestamp('2020-01-24 00:00:00'), 'volume': 528400.0}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': 522000.0}, {'date': Timestamp('2020-01-15 00:00:00'), 'volume': 304500.0}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': 280000.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 243400.0}]",2026-08-14,803500.0,33.099998474121094,0.123847837479577,1663
IIIV,594661903.1119959,daily,2026-08-07,1756000.0,7,2,10,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 1756000.0}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': 1729800.0}, {'date': Timestamp('2024-02-29 00:00:00'), 'volume': 1555700.0}, {'date': Timestamp('2020-09-11 00:00:00'), 'volume': 1510700.0}, {'date': Timestamp('2020-02-12 00:00:00'), 'volume': 1247400.0}, {'date': Timestamp('2020-02-11 00:00:00'), 'volume': 344500.0}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': 209500.0}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': 123800.0}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': 115500.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 110100.0}]",2026-08-14,492800.0,16.34000015258789,0.2806378132118451,1662
MATW,850266450.066439,daily,2026-08-07,2208100.0,7,2,11,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 2208100.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 1154400.0}, {'date': Timestamp('2025-02-05 00:00:00'), 'volume': 1038200.0}, {'date': Timestamp('2024-12-20 00:00:00'), 'volume': 950700.0}, {'date': Timestamp('2020-07-02 00:00:00'), 'volume': 850400.0}, {'date': Timestamp('2020-06-08 00:00:00'), 'volume': 601400.0}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': 562200.0}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': 217500.0}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': 141500.0}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': 140800.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 85800.0}]",2026-08-14,758700.0,23.25,0.3435985689053937,1663
DV,1660482478.7095478,daily,2026-08-07,38403500.0,7,2,5,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 38403500.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 21934000.0}, {'date': Timestamp('2024-05-08 00:00:00'), 'volume': 20293200.0}, {'date': Timestamp('2023-01-30 00:00:00'), 'volume': 17707100.0}, {'date': Timestamp('2021-04-21 00:00:00'), 'volume': 10062400.0}]",2026-08-14,6304500.0,13.289999961853027,0.1641647245693752,1335
NATR,369633995.9758103,daily,2026-08-07,767900.0,7,2,12,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 767900.0}, {'date': Timestamp('2025-11-10 00:00:00'), 'volume': 709200.0}, {'date': Timestamp('2020-06-04 00:00:00'), 'volume': 538600.0}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': 94600.0}, {'date': Timestamp('2020-03-17 00:00:00'), 'volume': 86800.0}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': 36400.0}, {'date': Timestamp('2020-03-03 00:00:00'), 'volume': 31900.0}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': 25600.0}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': 24300.0}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': 20100.0}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': 18300.0}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': 10600.0}]",2026-08-14,242100.0,15.119999885559082,0.3152754264878239,1663
